,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
832,Chandigarh to Kullu,HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,01:50,07h 10m,INR 473,37 Seats available,3.9
833,Chandigarh to Kullu,HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,19:30,04:00,08h 30m,INR 830,32 Seats available,3.9
834,Chandigarh to Kullu,HRTC - 1532,Ordinary 3+2 Non AC Seater,20:20,05:00,08h 40m,INR 451,36 Seats available,3.9
835,Chandigarh to Kullu,HRTC - 1286,Ordinary 3+2 Non AC Seater,21:05,05:00,07h 55m,INR 486,37 Seats available,3.9
836,Chandigarh to Kullu,HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,05:00,07h 00m,INR 775,27 Seats available,3.3
837,Chandigarh to Kullu,HRTC - 521,Ordinary 3+2 Non AC Seater,22:20,06:00,07h 40m,INR 477,37 Seats available,3.9
838,Chandigarh to Kullu,HRTC - 1231,Ordinary 3+2 Non AC Seater,22:40,04:22,05h 42m,INR 476,37 Seats available,3.9
839,Chandigarh to Kullu,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,04:15,05h 25m,475,36 Seats available,4.7
840,Chandigarh to Kullu,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,05:00,06h 00m,720,41 Seats available,3.8
841,Chandigarh to Kullu,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:15,04:25,05h 10m,426,21 Seats available,4.8
842,Chandigarh to Kullu,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:15,08h 30m,539,33 Seats available,3.0
843,Chandigarh to Kullu,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,05:15,05h 30m,696,31 Seats available,3.5
844,Chandigarh to Kullu,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,05:45,06h 00m,475,26 Seats available,4.5
845,Chandigarh to Kullu,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,07:00,07h 15m,615,29 Seats available,3.5
846,Chandigarh to Kullu,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:50,05:50,06h 00m,INR 849,31 Seats available,3.5
847,Chandigarh to Kullu,Metahills holidays,Scania A/C Semi Sleeper (2+2),23:51,08:20,08h 29m,1260,38 Seats available,3.5
848,Chandigarh to Kullu,Everest Holidays,Volvo A/C Semi Sleeper (2+2),23:55,06:15,06h 20m,594,22 Seats available,3.5
849,Chandigarh to Kullu,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55,06:10,06h 15m,600,29 Seats available,3.2
850,Chandigarh to Kullu,Malana Travels,Volvo A/C Semi Sleeper (2+2),23:58,05:00,05h 02m,570,15 Seats available,3.9
851,Chandigarh to Kullu,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:59,06:30,06h 31m,472,24 Seats available,4.5
852,Chandigarh to Kullu,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:59,06:00,06h 01m,INR 849,33 Seats available,3.5
853,Chandigarh to Kullu,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),01:00,06:10,05h 10m,600,29 Seats available,3.2
854,Chandigarh to Kullu,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),22:00,06:45,08h 45m,494,21 Seats available,2.2
855,Chandigarh to Kullu,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:15,06:30,07h 15m,540,22 Seats available,2.5
856,Chandigarh to Kullu,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),23:30,06:30,07h 00m,500,37 Seats available,2.8
857,Chandigarh to Kullu,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:58,05:30,05h 32m,522,33 Seats available,2.4
858,Chandigarh to Kullu,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),23:59,06:00,06h 01m,INR 799,27 Seats available,1.7
859,Chandigarh to Kullu,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),23:40,06:50,07h 10m,INR 1649,41 Seats available,4.0
860,Chandigarh to Kullu,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),22:20,04:35,06h 15m,INR 2199,49 Seats available,2.5
861,Kangra to Chandigarh,HRTC - 903,Himmani Deluxe 2+2 Non AC Seater,18:45,01:00,06h 15m,INR 424,24 Seats available,3.9
862,Kangra to Chandigarh,HRTC - 25,Himsuta AC Seater Volvo/Scania 2+2,19:10,01:15,06h 05m,INR 702,20 Seats available,3.9
863,Kangra to Chandigarh,HRTC - 951,Ordinary 3+2 Non AC Seater,19:25,00:45,05h 20m,INR 365,30 Seats available,4.4
864,Kangra to Chandigarh,HRTC - 925,A/C Executive (2+3),19:55,02:00,06h 05m,INR 415,44 Seats available,3.9
865,Kangra to Chandigarh,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,20:15,01:15,05h 00m,INR 688,34 Seats available,3.9
866,Kangra to Chandigarh,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:40,02:15,05h 35m,INR 683,29 Seats available,3.9
867,Kangra to Chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,21:00,02:30,05h 30m,INR 385,37 Seats available,3.9
868,Kangra to Chandigarh,HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,03:00,05h 30m,INR 365,37 Seats available,3.9
869,Kangra to Chandigarh,HRTC - 1103,A/C Executive (2+3),21:55,03:00,05h 05m,INR 400,26 Seats available,3.9
870,Kangra to Chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,22:05,04:15,06h 10m,INR 367,37 Seats available,4.0
871,Kangra to Chandigarh,HRTC - 1116,A/C Executive (2+3),22:35,04:05,05h 30m,INR 425,25 Seats available,3.9
872,Kangra to Chandigarh,FlixBus,A/C Seater (2+2),18:40,00:55,06h 15m,INR 312,14 Seats available,4.5
873,Kangra to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,01:00,05h 50m,617,6 Seats available,4.7
874,Kangra to Chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),19:35,23:55,04h 20m,759,15 Seats available,4.5
875,Kangra to Chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,01:00,05h 15m,675,18 Seats available,4.9
876,Kangra to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:10,00:45,04h 35m,606,13 Seats available,4.9
877,Kangra to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:10,01:15,05h 05m,INR 600,8 Seats available,4.4
878,Kangra to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:20,01:30,05h 10m,576,6 Seats available,5.0
879,Kangra to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,01:50,05h 20m,664,11 Seats available,4.8
880,Kangra to Chandigarh,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:30,01:45,05h 15m,666,1 Seat available,4.7
881,Kangra to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,01:10,04h 40m,720,7 Seats available,4.5
882,Kangra to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,01:30,04h 50m,683,6 Seats available,4.8
883,Kangra to Chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,02:00,05h 15m,569,19 Seats available,3.5
884,Kangra to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:45,01:30,04h 45m,INR 770,7 Seats available,4.4
885,Kangra to Chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,01:55,04h 45m,657,30 Seats available,4.5
886,Kangra to Chandigarh,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),21:28,01:50,04h 22m,INR 550,33 Seats available,4.3
887,Kangra to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,02:35,04h 50m,665,13 Seats available,5.0
888,Kangra to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:00,03:20,05h 20m,1006,7 Seats available,4.5
889,Kangra to Chandigarh,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),22:00,02:30,04h 30m,698,33 Seats available,3.8
890,Kangra to Chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,02:45,04h 40m,606,26 Seats available,4.9
891,Kangra to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),22:15,02:45,04h 30m,630,12 Seats available,4.7
892,Kangra to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,03:20,04h 50m,474,26 Seats available,4.7
893,Kangra to Chandigarh,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:45,01:00,05h 15m,INR 759,16 Seats available,2.6
894,Kullu to Chandigarh,HRTC - 11,Himsuta AC Seater Volvo/Scania 2+2,17:30,00:01,06h 31m,INR 775,20 Seats available,3.9
895,Kullu to Chandigarh,HRTC - 754,Ordinary 3+2 Non AC Seater,17:45,03:00,09h 15m,INR 456,37 Seats available,3.9
896,Kullu to Chandigarh,HRTC - 49,Himsuta AC Seater Volvo/Scania 2+2,18:00,02:00,08h 00m,INR 793,21 Seats available,3.3
897,Kullu to Chandigarh,HRTC - 788,Ordinary 3+2 Non AC Seater,18:20,03:30,09h 10m,INR 457,33 Seats available,3.9
898,Kullu to Chandigarh,HRTC - 736,Himsuta AC Seater Volvo/Scania 2+2,18:30,01:00,06h 30m,INR 775,20 Seats available,3.9
899,Kullu to Chandigarh,HRTC - 705,Himsuta AC Seater Volvo/Scania 2+2,19:30,02:00,06h 30m,INR 775,34 Seats available,3.9
900,Kullu to Chandigarh,HRTC - 712,Ordinary 3+2 Non AC Seater,20:00,05:05,09h 05m,INR 476,36 Seats available,3.9
901,Kullu to Chandigarh,HRTC - 214001,Himsuta AC Seater Volvo/Scania 2+2,20:10,02:20,06h 10m,INR 775,34 Seats available,3.9
902,Kullu to Chandigarh,HRTC - 737,Ordinary 3+2 Non AC Seater,21:20,05:30,08h 10m,INR 479,37 Seats available,3.9
903,Kullu to Chandigarh,HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,21:30,04:10,06h 40m,INR 793,26 Seats available,3.9
904,Kullu to Chandigarh,HRTC - 803,Ordinary 3+2 Non AC Seater,22:00,06:00,08h 00m,INR 462,37 Seats available,3.9
905,Kullu to Chandigarh,HRTC - 732,Himsuta AC Seater Volvo/Scania 2+2,22:20,04:20,06h 00m,INR 775,30 Seats available,4.8
906,Kullu to Chandigarh,HRTC - 701,Ordinary 3+2 Non AC Seater,22:45,05:30,06h 45m,INR 473,36 Seats available,4.2
907,Kullu to Chandigarh,HRTC - 713,Himsuta AC Seater Volvo/Scania 2+2,23:10,06:00,06h 50m,INR 775,30 Seats available,5.0
908,Kullu to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),17:45,23:55,06h 10m,765,33 Seats available,3.8
909,Kullu to Chandigarh,Metahills holidays,Scania A/C Semi Sleeper (2+2),18:00,01:00,07h 00m,INR 800,49 Seats available,3.5
910,Kullu to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:20,23:55,05h 35m,786,11 Seats available,3.5
911,Kullu to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:20,23:55,05h 35m,786,11 Seats available,3.5
912,Kullu to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),18:20,23:55,05h 35m,765,38 Seats available,3.8
913,Kullu to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),18:40,00:40,06h 00m,495,2 Seats available,3.5
914,Kullu to Chandigarh,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),18:45,02:00,07h 15m,INR 1099,27 Seats available,3.5
915,Kullu to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:45,00:30,05h 45m,474,20 Seats available,5.0
916,Kullu to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),18:45,00:30,05h 45m,765,41 Seats available,3.8
917,Kullu to Chandigarh,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),18:50,02:15,07h 25m,INR 949,33 Seats available,3.5
918,Kullu to Chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),18:50,00:59,06h 09m,INR 700,25 Seats available,3.2
919,Kullu to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),19:00,02:00,07h 00m,809,27 Seats available,3.0
920,Kullu to Chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),19:10,01:10,06h 00m,INR 1069,19 Seats available,4.3
921,Kullu to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:20,23:55,04h 35m,786,11 Seats available,3.5
922,Kullu to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:20,23:55,04h 35m,786,11 Seats available,3.5
923,Kullu to Chandigarh,FlixBus,A/C Seater (2+2),19:30,01:40,06h 10m,INR 204,17 Seats available,3.7
924,Kullu to Chandigarh,Travel Zap India Pvt LTD.,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:57,01:15,05h 18m,INR 1099,44 Seats available,3.4
925,Kullu to Chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),20:00,02:35,06h 35m,615,15 Seats available,3.9
926,Kullu to Chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),20:05,01:44,05h 39m,567,20 Seats available,3.9
927,Kullu to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,01:55,05h 50m,542,5 Seats available,4.5
928,Kullu to Chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),20:20,02:20,06h 00m,567,24 Seats available,3.9
929,Kullu to Chandigarh,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:20,02:45,06h 25m,567,33 Seats available,3.9
930,Kullu to Chandigarh,Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:25,01:45,05h 20m,542,10 Seats available,4.3
931,Kullu to Chandigarh,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),20:25,02:05,05h 40m,INR 911,24 Seats available,4.3
932,Kullu to Chandigarh,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),20:45,04:45,08h 00m,473,28 Seats available,3.1
933,Kullu to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:45,02:30,05h 45m,778,14 Seats available,3.0
934,Kullu to Chandigarh,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:50,03:00,06h 10m,759,41 Seats available,4.4
935,Kullu to Chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:20,02:40,05h 20m,540,28 Seats available,4.3
936,Kullu to Chandigarh,FlixBus,A/C Seater (2+2),21:30,03:30,06h 00m,INR 175,25 Seats available,3.7
937,Kullu to Chandigarh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:40,03:00,05h 20m,720,28 Seats available,4.2
938,Kullu to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:40,05:15,07h 35m,989,33 Seats available,3.0
939,Kullu to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,03:10,05h 25m,569,18 Seats available,4.4
940,Kullu to Chandigarh,Yolo Bus,Volvo 9600 A/C Semi Sleeper (2+2),21:46,02:55,05h 09m,INR 720,4 Seats available,4.5
941,Kullu to Chandigarh,Everest Holidays,Volvo A/C Semi Sleeper (2+2),22:10,04:00,05h 50m,1063,21 Seats available,3.5
942,Kullu to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:15,03:15,05h 00m,664,28 Seats available,4.5
943,Kullu to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:45,03:50,05h 05m,836,4 Seats available,4.5
944,Kullu to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:45,03:30,04h 45m,664,25 Seats available,4.4
945,Kullu to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:20,05:00,05h 40m,709,34 Seats available,3.6
946,Kullu to Chandigarh,Travel hub,Volvo A/C Semi Sleeper (2+2),17:00,00:00,07h 00m,989,39 Seats available,1.5
947,Kullu to Chandigarh,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),18:20,01:35,07h 15m,INR 549,25 Seats available,2.8
948,Kullu to Chandigarh,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),19:00,02:30,07h 30m,719,29 Seats available,2.2
949,Kullu to Chandigarh,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:00,02:00,07h 00m,594,35 Seats available,2.8
950,Kullu to Chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,02:00,06h 30m,899,41 Seats available,2.3
951,Kullu to Chandigarh,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),20:40,03:30,06h 50m,494,27 Seats available,2.2
952,Kullu to Chandigarh,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),20:45,04:45,08h 00m,450,26 Seats available,2.8
953,Kullu to Chandigarh,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),21:30,04:30,07h 00m,626,24 Seats available,1.1
954,Kullu to Chandigarh,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,899,29 Seats available,2.4
955,Kullu to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:40,04:00,05h 20m,673,27 Seats available,2.5
956,Kullu to Chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),19:40,03:45,08h 05m,1899,36 Seats available,4.4
957,Kullu to Chandigarh,Metahills holidays,Scania A/C Semi Sleeper (2+2),20:00,03:00,07h 00m,1350,21 Seats available,3.5
958,Kullu to Chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:15,02:50,05h 35m,1395,41 Seats available,3.8
959,Kullu to Chandigarh,Yatrabybus.com,Scania Multi-Axle AC Semi Sleeper (2+2),17:30,00:30,07h 00m,INR 2999,53 Seats available,2.5
960,Kullu to Chandigarh,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),18:20,23:55,05h 35m,INR 1999,41 Seats available,2.5
961,Kullu to Chandigarh,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),18:30,01:30,07h 00m,INR 1294,53 Seats available,2.3
962,Kullu to Chandigarh,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),20:00,02:45,06h 45m,1349,17 Seats available,2.4
963,Kullu to Chandigarh,RAO TRAVELS INDIA PVT LTD.,Volvo AC Seater Pushback 2+2,20:30,04:30,08h 00m,INR 1700,40 Seats available,2.3
964,Kullu to Chandigarh,Snow Line Holidays Manali,A/C Seater (2+2),20:45,04:45,08h 00m,INR 3000,45 Seats available,No rating
965,Delhi to Kangra,HRTC - 528,A/C Executive (2+3),17:31,05:10,11h 39m,INR 780,42 Seats available,3.0
966,Delhi to Kangra,HRTC - 593,Himmani Deluxe 2+2 Non AC Seater,18:20,04:30,10h 10m,INR 688,26 Seats available,4.3
967,Delhi to Kangra,HRTC - 539,Himmani Deluxe 2+2 Non AC Seater,18:50,06:00,11h 10m,INR 709,25 Seats available,4.0
968,Delhi to Kangra,HRTC - 546,Himmani Deluxe 2+2 Non AC Seater,19:20,06:00,10h 40m,INR 710,22 Seats available,3.9
969,Delhi to Kangra,HRTC - 550,Ordinary 3+2 Non AC Seater,19:40,07:00,11h 20m,INR 650,36 Seats available,2.0
970,Delhi to Kangra,HRTC - 547,A/C Executive (2+3),20:16,05:50,09h 34m,INR 750,42 Seats available,4.2
971,Delhi to Kangra,HRTC - 599,Himsuta AC Seater Volvo/Scania 2+2,20:29,06:50,10h 21m,INR 1158,27 Seats available,4.2
972,Delhi to Kangra,HRTC - 26,Himsuta AC Seater Volvo/Scania 2+2,20:50,07:25,10h 35m,INR 1205,12 Seats available,3.1
973,Delhi to Kangra,HRTC - 565,Ordinary 3+2 Non AC Seater,21:05,06:00,08h 55m,INR 630,25 Seats available,3.5
974,Delhi to Kangra,HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,21:22,08:30,11h 08m,INR 709,27 Seats available,3.4
975,Delhi to Kangra,HRTC - 577,A/C Executive (2+3),21:40,08:30,10h 50m,INR 638,44 Seats available,3.8
976,Delhi to Kangra,HRTC - 575,A/C Executive (2+3),21:59,09:16,11h 17m,INR 780,39 Seats available,4.4
977,Delhi to Kangra,HRTC - 582,Ordinary 3+2 Non AC Seater,23:05,10:52,11h 47m,INR 638,37 Seats available,3.8
978,Delhi to Kangra,HRTC - 581,Ordinary 3+2 Non AC Seater,23:30,11:00,11h 30m,INR 660,37 Seats available,3.8
979,Delhi to Kangra,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,07:05,09h 20m,720,18 Seats available,4.8
980,Delhi to Kangra,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:50,10h 20m,513,22 Seats available,4.8
981,Delhi to Kangra,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,06:45,09h 45m,585,22 Seats available,4.8
982,Delhi to Kangra,AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,05:00,08h 30m,495,22 Seats available,3.4
983,Delhi to Kangra,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,08:30,10h 30m,569,11 Seats available,4.7
984,Delhi to Kangra,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,05:20,09h 15m,500,13 Seats available,4.7
985,Delhi to Kangra,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,05:10,10h 10m,712,6 Seats available,4.7
986,Delhi to Kangra,AdCity Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:20,06:50,08h 30m,585,30 Seats available,3.7
987,Delhi to Kangra,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45,07:30,09h 45m,540,12 Seats available,4.7
988,Delhi to Kangra,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,06:25,10h 25m,569,30 Seats available,4.6
989,Delhi to Kangra,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,06:15,10h 00m,630,9 Seats available,4.5
990,Delhi to Kangra,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,07:40,09h 35m,513,28 Seats available,4.7
991,Delhi to Kangra,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,05:10,10h 10m,664,3 Seats available,4.6
992,Delhi to Kangra,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:00,05:10,09h 10m,INR 600,12 Seats available,4.6
993,Delhi to Kangra,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,06:30,10h 30m,721,10 Seats available,4.4
994,Delhi to Kangra,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:00,05:15,09h 15m,630,5 Seats available,4.5
995,Delhi to Kangra,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:15,05:15,08h 00m,INR 600,18 Seats available,4.0
996,Delhi to Kangra,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15,05:15,09h 00m,610,20 Seats available,3.8
997,Delhi to Kangra,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,07:00,11h 00m,INR 649,27 Seats available,2.4
998,Delhi to Kangra,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:55,05:10,09h 15m,566,11 Seats available,2.2
999,Delhi to Kangra,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),19:30,05:30,10h 00m,INR 999,1 Seat available,2.3
1000,Delhi to Kangra,FlixBus,A/C Seater (2+2),19:00,06:30,11h 30m,INR 565,17 Seats available,3.7
1001,Chamba (Himachal Pradesh) to Delhi,HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,09:00,15h 20m,INR 1589,9 Seats available,4.1
1002,Palampur to Chandigarh,HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,17:15,00:05,06h 50m,INR 796,25 Seats available,4.6
1003,Palampur to Chandigarh,HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,17:30,00:40,07h 10m,INR 502,5 Seats available,3.9
1004,Palampur to Chandigarh,HRTC - 1106,Ordinary 3+2 Non AC Seater,18:10,02:15,08h 05m,INR 478,16 Seats available,3.9
1005,Palampur to Chandigarh,HRTC - 951,Ordinary 3+2 Non AC Seater,18:12,00:45,06h 33m,INR 451,33 Seats available,3.9
1006,Palampur to Chandigarh,HRTC - 622,Ordinary 3+2 Non AC Seater,18:20,02:30,08h 10m,INR 484,31 Seats available,3.9
1007,Palampur to Chandigarh,HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,18:40,02:00,07h 20m,INR 839,22 Seats available,3.9
1008,Palampur to Chandigarh,HRTC - 1152,Ordinary 3+2 Non AC Seater,20:00,03:00,07h 00m,INR 457,33 Seats available,3.9
1009,Palampur to Chandigarh,HRTC - 1103,A/C Executive (2+3),20:40,03:00,06h 20m,INR 486,30 Seats available,2.7
1010,Palampur to Chandigarh,HRTC - 1116,A/C Executive (2+3),21:35,04:05,06h 30m,INR 510,13 Seats available,2.2
1011,Palampur to Chandigarh,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),18:45,01:00,06h 15m,INR 759,16 Seats available,3.7
1012,Palampur to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,01:10,06h 20m,720,7 Seats available,4.5
1013,Palampur to Chandigarh,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,01:45,06h 40m,666,1 Seat available,4.4
1014,Palampur to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,01:50,06h 30m,807,3 Seats available,4.5
1015,Palampur to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:30,01:30,06h 00m,683,6 Seats available,3.5
1016,Palampur to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,02:05,06h 35m,1332,1 Seat available,3.7
1017,Palampur to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,01:30,05h 55m,INR 770,7 Seats available,5.0
1018,Palampur to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,03:20,06h 30m,1006,7 Seats available,4.6
1019,Palampur to Chandigarh,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,02:30,05h 20m,698,15 Seats available,2.1
1020,Chandigarh to Shimla,HRTC - 1509,Ordinary 3+2 Non AC Seater,18:00,22:30,04h 30m,INR 242,27 Seats available,3.9
1021,Chandigarh to Shimla,HRTC - 63,Himsuta AC Seater Volvo/Scania 2+2,18:10,22:30,04h 20m,INR 384,34 Seats available,4.6
