,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
811,Delhi to Moradabad,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,03:00,04h 00m,INR 445,36 Seats available,4.6
812,Delhi to Moradabad,FlixBus,A/C Seater (2+2),23:15,02:40,03h 25m,INR 208,29 Seats available,4.3
813,Delhi to Moradabad,Satlok express,A/C Seater / Sleeper (2+2),23:20,03:21,04h 01m,INR 665.71,61 Seats available,3.0
814,Delhi to Moradabad,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),22:30,02:30,04h 00m,INR 499,24 Seats available,2.4
815,Delhi to Moradabad,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),22:30,02:30,04h 00m,INR 799,31 Seats available,2.4
816,Delhi to Moradabad,VIP LUXURY TRIPS,A/C Seater / Sleeper (2+2),22:45,03:00,04h 15m,539,50 Seats available,No rating
817,Delhi to Moradabad,VIP LUXURY TRIPS,A/C Seater / Sleeper (2+2),22:45,03:00,04h 15m,314,41 Seats available,No rating
818,Delhi to Moradabad,Shri Bawa Lal Tour and Travels,A/C Seater/Sleeper (2+1),23:00,02:30,03h 30m,INR 500,30 Seats available,No rating
819,Delhi to Moradabad,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,00:55,01h 55m,INR 434,38 Seats available,1.5
820,Delhi to Moradabad,Shri Krishna Bus Service,A/C Seater / Sleeper (2+1),23:01,02:13,03h 12m,647,40 Seats available,2.6
821,Delhi to Moradabad,Rahul Travels,AshokLeyland Stile A/C,21:00,00:30,03h 30m,INR 826,8 Seats available,3.6
822,Delhi to Moradabad,Rahul Travels,AshokLeyland Stile A/C,21:30,00:30,03h 00m,INR 826,30 Seats available,3.6
823,Delhi to Moradabad,ROYAL SAFARI INDIA TRAVELS,A/C Semi Sleeper (2+2),22:30,02:30,04h 00m,1079,36 Seats available,2.4
824,Delhi to Moradabad,Shree Hare Rama Travels,VE A/C Semi Sleeper (2+2),23:55,03:30,03h 35m,949,18 Seats available,2.9
825,Varanasi to Allahabad,UPSRTC - VKS0026,Janrath AC Seater 2+2,19:50,22:30,02h 40m,INR 296,36 Seats available,2.4
826,Varanasi to Allahabad,UPSRTC - VKS0004,Janrath AC Seater 2+3,21:50,00:25,02h 35m,INR 258,48 Seats available,3.3
827,Varanasi to Allahabad,UPSRTC - KDN0004,Janrath AC Seater 2+3,22:00,00:45,02h 45m,INR 258,48 Seats available,3.3
828,Varanasi to Allahabad,UPSRTC - KDN0028,Janrath AC Seater 2+2,23:01,02:00,02h 59m,INR 296,36 Seats available,2.2
829,Varanasi to Allahabad,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:00,21:15,03h 15m,740,22 Seats available,3.0
830,Varanasi to Allahabad,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,21:15,02h 15m,INR 949,2 Seats available,3.8
831,Varanasi to Allahabad,HIGHWAY STAR TRAVEL & CARGO,A/C Seater / Sleeper (2+1),20:15,22:40,02h 25m,INR 1199,32 Seats available,3.1
832,Varanasi to Allahabad,Sethi Yatra Company,A/C Seater/Sleeper (2+1),22:00,23:58,01h 58m,INR 399,21 Seats available,3.9
833,Varanasi to Allahabad,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,00:30,02h 00m,INR 399,17 Seats available,3.8
834,Varanasi to Allahabad,Radhika Travels,Non A/C Seater / Sleeper (2+1),18:00,21:00,03h 00m,INR 650,19 Seats available,2.5
835,Varanasi to Allahabad,Sanjay Travels,AC Sleeper (2+1),19:15,22:31,03h 16m,INR 1400,30 Seats available,2.9
836,Varanasi to Allahabad,Ambika Tour and Travels,AC Sleeper (2+1),22:25,01:35,03h 10m,INR 2500,34 Seats available,2.2
837,Varanasi to Allahabad,Ambika Travels,NON AC Seater / Sleeper 2+1,22:30,01:40,03h 10m,INR 1200,26 Seats available,1.6
838,Lucknow to Jaunpur,UPSRTC - CNT0039,Ordinary Non AC Seater 2+3,19:30,01:00,05h 30m,INR 379,51 Seats available,3.3
839,Lucknow to Jaunpur,UPSRTC - CNT0043,Ordinary Non AC Seater 2+3,20:00,01:30,05h 30m,INR 379,51 Seats available,3.3
840,Lucknow to Jaunpur,UPSRTC - JNP0013,Ordinary Non AC Seater 2+3,20:20,02:00,05h 40m,INR 379,52 Seats available,3.3
841,Lucknow to Jaunpur,UPSRTC - CNT0041,Ordinary Non AC Seater 2+3,20:30,02:00,05h 30m,INR 379,51 Seats available,3.3
842,Lucknow to Jaunpur,UPSRTC - JNP0012,Ordinary Non AC Seater 2+3,20:30,02:30,06h 00m,INR 379,52 Seats available,3.3
843,Lucknow to Jaunpur,UPSRTC - ALM0068,Shatabdi AC Seater 2+2,20:45,03:21,06h 36m,INR 562,41 Seats available,4.4
844,Lucknow to Jaunpur,UPSRTC - CNT0047,Ordinary Non AC Seater 2+3,21:00,02:30,05h 30m,INR 379,51 Seats available,3.3
845,Lucknow to Jaunpur,UPSRTC - ALM0043,Volvo AC Seater 2+2,22:00,03:30,05h 30m,INR 800,37 Seats available,5.0
846,Lucknow to Jaunpur,UPSRTC - MTH0002,Ordinary Non AC Seater 2+3,22:00,03:00,05h 00m,INR 379,52 Seats available,3.3
847,Lucknow to Jaunpur,UPSRTC - CNT0057,Ordinary Non AC Seater 2+3,22:30,04:00,05h 30m,INR 379,52 Seats available,3.3
848,Lucknow to Jaunpur,UPSRTC - GLA0137,Janrath AC Seater 2+2,23:05,04:15,05h 10m,INR 562,36 Seats available,3.3
849,Lucknow to Jaunpur,Yolo Bus,A/C Sleeper (2+1),22:19,04:04,05h 45m,INR 549,20 Seats available,3.9
850,Lucknow to Jaunpur,Golden Holidays,A/C Seater / Sleeper (2+1),22:40,04:10,05h 30m,INR 599,23 Seats available,2.6
851,Aligarh (uttar pradesh) to Haridwar,UPSRTC - ALI0062,Janrath AC Seater 2+2,20:00,03:05,07h 05m,INR 739,36 Seats available,3.3
852,Aligarh (uttar pradesh) to Haridwar,UPSRTC - ALI0153,Ordinary Non AC Seater 2+3,20:00,03:20,07h 20m,INR 488,52 Seats available,3.3
853,Aligarh (uttar pradesh) to Haridwar,UPSRTC - ALI0160,Janrath AC Seater 2+2,20:00,03:20,07h 20m,INR 739,36 Seats available,3.3
854,Aligarh (uttar pradesh) to Haridwar,UPSRTC - TAJ0047,Pink Express AC Seater 2+2,21:55,04:14,06h 19m,INR 739,33 Seats available,4.5
855,Aligarh (uttar pradesh) to Haridwar,UPSRTC - TAJ0051,Janrath AC Seater 2+3,23:00,05:30,06h 30m,INR 606,46 Seats available,2.3
856,Aligarh (uttar pradesh) to Haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Sleeper (2+1),23:59,04:30,04h 31m,INR 649,22 Seats available,3.4
857,Aligarh (uttar pradesh) to Haridwar,Baba Travels Mathura,A/C Seater Push Back (2+2),23:58,05:00,05h 02m,INR 999,41 Seats available,4.4
858,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,19:40,04:00,08h 20m,INR 567,52 Seats available,3.3
859,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0281,Ordinary Non AC Seater 2+3,19:45,03:05,07h 20m,INR 584,52 Seats available,No rating
860,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - STD0163,Ordinary Non AC Seater 2+3,19:58,05:16,09h 18m,INR 532,52 Seats available,3.3
861,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - STD0368,Ordinary Non AC Seater 2+3,20:01,04:40,08h 39m,INR 563,52 Seats available,No rating
862,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - HDD0005,Janrath AC Seater 2+2,20:45,05:30,08h 45m,INR 789,30 Seats available,3.9
863,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0286,Ordinary Non AC Seater 2+3,21:00,04:20,07h 20m,INR 584,52 Seats available,No rating
864,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - STD0144,Ordinary Non AC Seater 2+3,21:28,06:30,09h 02m,INR 563,52 Seats available,No rating
865,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - GLA0141,Janrath AC Seater 2+2,21:35,05:05,07h 30m,INR 791,35 Seats available,3.3
866,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - LKM0022,Shatabdi AC Seater 2+2,21:40,04:47,07h 07m,INR 791,37 Seats available,3.3
867,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0288,Ordinary Non AC Seater 2+3,21:45,05:05,07h 20m,INR 584,52 Seats available,No rating
868,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - STD0072,Janrath AC Seater 2+2,22:40,05:45,07h 05m,INR 768,36 Seats available,2.1
869,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - LKM0024,Ordinary Non AC Seater 2+3,22:41,06:00,07h 19m,INR 552,41 Seats available,3.3
870,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - LKM0028,Shatabdi AC Seater 2+2,22:56,06:01,07h 05m,INR 768,37 Seats available,3.3
871,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - KSB0044,Janrath AC Seater 2+2,23:05,05:30,06h 25m,INR 768,36 Seats available,1.8
872,Shahjahanpur (Uttar Pradesh) to Delhi,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:45,06:05,07h 20m,INR 799,16 Seats available,4.4
873,Lucknow to Azamgarh,UPSRTC - CBG0158,Janrath AC Seater 2+2,19:30,00:25,04h 55m,INR 666,36 Seats available,3.3
874,Lucknow to Azamgarh,UPSRTC - AZR0027,Ordinary Non AC Seater 2+3,19:41,00:05,04h 24m,INR 421,52 Seats available,3.3
875,Lucknow to Azamgarh,UPSRTC - AZS0023,Ordinary Non AC Seater 2+3,20:00,01:00,05h 00m,INR 457,52 Seats available,3.3
876,Lucknow to Azamgarh,UPSRTC - AZS0021,Ordinary Non AC Seater 2+3,20:30,01:30,05h 00m,INR 457,52 Seats available,3.3
877,Lucknow to Azamgarh,UPSRTC - GZP0018,Ordinary Non AC Seater 2+3,20:30,03:07,06h 37m,INR 411,52 Seats available,3.3
878,Lucknow to Azamgarh,UPSRTC - CBG0159,Janrath AC Seater 2+2,20:30,01:15,04h 45m,INR 666,36 Seats available,3.3
879,Lucknow to Azamgarh,UPSRTC - AZS0025,Ordinary Non AC Seater 2+3,21:00,02:00,05h 00m,INR 457,52 Seats available,3.3
880,Lucknow to Azamgarh,UPSRTC - BTR0027,Ordinary Non AC Seater 2+3,22:10,06:31,08h 21m,INR 441,52 Seats available,3.3
881,Lucknow to Azamgarh,UPSRTC - AZS0004,Janrath AC Seater 2+2,22:10,03:15,05h 05m,INR 666,33 Seats available,3.3
882,Lucknow to Azamgarh,UPSRTC - GLA0144,Janrath AC Seater 2+2,22:55,04:14,05h 19m,INR 666,36 Seats available,3.3
883,Lucknow to Azamgarh,UPSRTC - AZS0006,Janrath AC Seater 2+2,23:30,04:30,05h 00m,INR 666,36 Seats available,4.5
884,Lucknow to Azamgarh,Ashok Tour And Travels,A/C Seater (2+1),19:30,22:45,03h 15m,INR 549,14 Seats available,3.1
885,Lucknow to Azamgarh,Aadishakti Travels,Bharat Benz A/C Seater (2+2),22:30,03:00,04h 30m,INR 3000,45 Seats available,3.6
886,Jaunpur to Lucknow,UPSRTC - KSH0001,Janrath AC Seater 2+2,19:55,02:15,06h 20m,INR 554,36 Seats available,3.3
887,Jaunpur to Lucknow,UPSRTC - KSH0023,Ordinary Non AC Seater 2+3,20:07,02:47,06h 40m,INR 379,52 Seats available,No rating
888,Jaunpur to Lucknow,UPSRTC - CBG0138,Janrath AC Seater 2+2,21:00,03:30,06h 30m,INR 554,36 Seats available,3.3
889,Jaunpur to Lucknow,UPSRTC - CBG0045,Janrath AC Seater 2+2,21:32,03:30,05h 58m,INR 554,36 Seats available,3.3
890,Jaunpur to Lucknow,UPSRTC - CBG0047,Janrath AC Seater 2+2,22:32,04:00,05h 28m,INR 554,36 Seats available,3.1
891,Jaunpur to Lucknow,UPSRTC - ALM0157,Shatabdi AC Seater 2+2,22:52,04:02,05h 10m,INR 562,41 Seats available,3.3
892,Jaunpur to Lucknow,UPSRTC - ALM0150,Volvo AC Seater 2+2,23:31,04:19,04h 48m,INR 800,35 Seats available,4.3
893,Jaunpur to Lucknow,Yolo Bus,A/C Sleeper (2+1),23:49,05:49,06h 00m,INR 549,18 Seats available,3.6
894,Jaunpur to Lucknow,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),21:45,01:45,04h 00m,1340,7 Seats available,4.6
895,Jaunpur to Lucknow,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),19:00,23:30,04h 30m,INR 900,7 Seats available,4.6
896,Jaunpur to Lucknow,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+2),18:35,01:21,06h 46m,INR 1550,3 Seats available,4.4
897,Jaunpur to Lucknow,Vinay Travels,VE A/C Seater / Sleeper (2+1),23:00,02:00,03h 00m,1490,13 Seats available,2.9
898,Jaunpur to Lucknow,Khajuraho Travels,A/C Seater / Sleeper (2+1),19:20,23:50,04h 30m,1516,4 Seats available,3.7
899,Jaunpur to Lucknow,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),19:20,00:50,05h 30m,1150,14 Seats available,3.7
900,Jaunpur to Lucknow,HIGHWAY STAR TRAVEL & CARGO,A/C Seater / Sleeper (2+2),19:15,00:15,05h 00m,INR 1399,3 Seats available,3.1
901,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - BUI0004,Ordinary Non AC Seater 2+3,19:30,21:00,01h 30m,INR 142,52 Seats available,3.3
902,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - BRH0022,Ordinary Non AC Seater 2+3,19:30,21:40,02h 10m,INR 150,52 Seats available,3.3
903,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - BLP0092,Ordinary Non AC Seater 2+3,20:00,22:45,02h 45m,INR 167,52 Seats available,3.3
904,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - VKS0007,Janrath AC Seater 2+3,20:00,22:30,02h 30m,INR 188,48 Seats available,2.6
905,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - MHB0007,Janrath AC Seater 2+2,20:30,22:12,01h 42m,INR 216,35 Seats available,1.0
906,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - BLP0089,Ordinary Non AC Seater 2+3,20:30,23:45,03h 15m,INR 167,52 Seats available,3.3
907,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - AYD0060,Ordinary Non AC Seater 2+3,21:00,23:00,02h 00m,INR 142,52 Seats available,3.3
908,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - BRH0039,Ordinary Non AC Seater 2+3,21:00,23:00,02h 00m,INR 150,52 Seats available,3.3
909,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - AKP0218,Ordinary Non AC Seater 2+3,21:02,23:35,02h 33m,INR 180,52 Seats available,3.3
910,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - BLP0041,Ordinary Non AC Seater 2+3,21:30,00:20,02h 50m,INR 167,52 Seats available,3.3
911,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - FZG0009,Ordinary Non AC Seater 2+3,21:30,00:30,03h 00m,INR 142,52 Seats available,3.3
912,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - BRH0028,Ordinary Non AC Seater 2+3,21:30,23:40,02h 10m,INR 150,52 Seats available,3.3
913,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - HMR0029,Ordinary Non AC Seater 2+3,22:00,00:30,02h 30m,INR 142,52 Seats available,3.3
914,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - AYD0038,Ordinary Non AC Seater 2+3,22:00,01:00,03h 00m,INR 181,52 Seats available,3.3
915,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - HMR0021,Ordinary Non AC Seater 2+3,22:00,00:00,02h 00m,INR 142,52 Seats available,3.3
916,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - BRH0042,Ordinary Non AC Seater 2+3,22:00,00:10,02h 10m,INR 150,52 Seats available,3.3
917,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - BLP0045,Ordinary Non AC Seater 2+3,22:15,02:05,03h 50m,INR 167,52 Seats available,3.3
918,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - BLP0043,Ordinary Non AC Seater 2+3,23:00,01:30,02h 30m,INR 142,52 Seats available,3.3
919,Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - BLP0047,Ordinary Non AC Seater 2+3,23:59,03:40,03h 41m,INR 167,52 Seats available,3.3
920,Kanpur (Uttar Pradesh) to Lucknow,Shatabdi Travels Gorakhpur,AC Sleeper (2+1),21:01,23:31,02h 30m,INR 700,5 Seats available,No rating
921,Kanpur (Uttar Pradesh) to Lucknow,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:01,23:01,02h 00m,INR 600,12 Seats available,4.3
922,Kanpur (Uttar Pradesh) to Lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,22:45,03h 15m,462,29 Seats available,2.2
923,Kanpur (Uttar Pradesh) to Lucknow,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),18:15,21:15,03h 00m,INR 1599,22 Seats available,4.3
924,Kanpur (Uttar Pradesh) to Lucknow,PTC-SKYBUS,A/C Seater/Sleeper (2+1),21:00,23:00,02h 00m,INR 1000,38 Seats available,4.6
925,Agra to Haridwar,UPSRTC - TAJ0051,Janrath AC Seater 2+3,20:31,05:30,08h 59m,INR 766,47 Seats available,2.7
926,Agra to Haridwar,UPSRTC - HTR0058,Ordinary Non AC Seater 2+3,22:20,08:15,09h 55m,INR 617,52 Seats available,3.3
927,Agra to Haridwar,Baba Travels Mathura,VE A/C Sleeper (2+1),20:00,06:00,10h 00m,INR 899,5 Seats available,4.5
928,Agra to Haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Sleeper (2+1),20:00,04:30,08h 30m,600,4 Seats available,3.7
929,Agra to Haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),23:59,07:30,07h 31m,INR 899,14 Seats available,3.9
930,Agra to Haridwar,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),22:50,05:50,07h 00m,INR 1399,1 Seat available,4.7
931,Agra to Haridwar,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),23:30,06:20,06h 50m,INR 899,6 Seats available,4.0
932,Agra to Haridwar,Baba Travels Mathura,A/C Seater Push Back (2+2),20:30,05:00,08h 30m,INR 999,41 Seats available,4.2
933,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - HMR0035,Ordinary Non AC Seater 2+3,19:11,02:15,07h 04m,INR 417,52 Seats available,3.3
934,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0014,Janrath AC Seater 2+2,19:30,01:30,06h 00m,INR 670,36 Seats available,3.3
935,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0016,Janrath AC Seater 2+2,20:00,02:00,06h 00m,INR 670,36 Seats available,3.3
936,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0079,Janrath AC Seater 2+2,20:01,02:01,06h 00m,INR 670,36 Seats available,3.3
937,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0018,Janrath AC Seater 2+2,20:30,02:30,06h 00m,INR 670,36 Seats available,3.3
938,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0081,Janrath AC Seater 2+2,20:31,02:31,06h 00m,INR 670,36 Seats available,3.3
939,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - PAD0004,Rajdhani Non AC Seater 2+3,21:00,03:30,06h 30m,INR 451,51 Seats available,3.3
940,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0020,Janrath AC Seater 2+2,21:00,03:00,06h 00m,INR 670,36 Seats available,3.3
941,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0083,Janrath AC Seater 2+2,21:01,03:01,06h 00m,INR 670,36 Seats available,3.3
942,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - DOR0004,Rajdhani Non AC Seater 2+3,21:14,02:57,05h 43m,INR 425,51 Seats available,3.3
943,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0022,Janrath AC Seater 2+2,21:30,03:30,06h 00m,INR 670,36 Seats available,4.3
944,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0085,Janrath AC Seater 2+2,21:31,03:31,06h 00m,INR 670,36 Seats available,3.3
945,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - GKD0143,Janrath AC Seater 2+2,22:00,04:00,06h 00m,INR 670,36 Seats available,3.3
946,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - PAD0006,Rajdhani Non AC Seater 2+3,22:00,04:30,06h 30m,INR 451,51 Seats available,1.2
947,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - STD0374,Ordinary Non AC Seater 2+3,22:35,06:04,07h 29m,INR 425,52 Seats available,3.3
948,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0025,Pink Express AC Seater 2+2,23:00,05:00,06h 00m,INR 670,41 Seats available,1.8
949,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - VKS0007,Janrath AC Seater 2+3,23:00,05:30,06h 30m,INR 578,48 Seats available,1.0
950,Lucknow to Gorakhpur (uttar pradesh),UPSRTC - MTH0021,Ordinary Non AC Seater 2+3,23:30,07:00,07h 30m,INR 447,52 Seats available,3.3
951,Lucknow to Gorakhpur (uttar pradesh),Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:45,05h 46m,INR 1199,1 Seat available,3.9
952,Lucknow to Gorakhpur (uttar pradesh),Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,05:48,06h 02m,INR 649,5 Seats available,3.8
953,Lucknow to Gorakhpur (uttar pradesh),Samay Shatabdi Travels Pvt Ltd,NON A/C Sleeper (2+1),23:45,05:00,05h 15m,INR 499,15 Seats available,1.6
954,Lucknow to Gorakhpur (uttar pradesh),Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:15,01:30,04h 15m,INR 1599,28 Seats available,1.9
955,Lucknow to Gorakhpur (uttar pradesh),Maan Travels,NON AC Seater / Sleeper 2+1,23:55,04:00,04h 05m,INR 1050,27 Seats available,1.6
956,Lucknow to Gorakhpur (uttar pradesh),Maa Laxmi Bihar Express,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 1700,8 Seats available,1.3
957,Delhi to Haldwani,UPSRTC - RMP0018,Ordinary Non AC Seater 2+3,19:30,03:00,07h 30m,INR 478,52 Seats available,1.5
958,Delhi to Haldwani,Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:20,05:15,06h 55m,499,24 Seats available,4.5
959,Delhi to Haldwani,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,05:05,06h 40m,INR 449,31 Seats available,4.5
960,Delhi to Haldwani,Laxmi holidays,VE A/C Seater / Sleeper (2+1),22:30,04:30,06h 00m,503,14 Seats available,4.3
961,Delhi to Haldwani,R S YADAV SMART BUS PRIVATE LIMITED,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05:00,07h 00m,617,19 Seats available,4.4
962,Delhi to Haldwani,Laxmi holidays,VE A/C Sleeper (2+1),23:30,05:15,05h 45m,617,18 Seats available,4.4
963,Delhi to Haldwani,Blueworld tourist private limited,A/C Seater / Sleeper (2+1),21:45,05:45,08h 00m,INR 499,22 Seats available,4.6
964,Delhi to Haldwani,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:15,05:00,06h 45m,INR 499,30 Seats available,4.5
965,Delhi to Haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,05:30,06h 30m,INR 574,37 Seats available,4.1
966,Delhi to Haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,06:30,07h 30m,INR 434,38 Seats available,4.2
967,Delhi to Haldwani,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:50,05:30,05h 40m,645,13 Seats available,4.5
968,Delhi to Haldwani,Fasttrack Travels,A/C Seater/Sleeper (2+1),21:30,05:45,08h 15m,449,34 Seats available,4.4
969,Delhi to Haldwani,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:00,05:00,06h 00m,626,10 Seats available,4.5
970,Delhi to Haldwani,Blueworld tourist private limited,A/C Seater / Sleeper (2+1),20:50,05:25,08h 35m,INR 599,19 Seats available,3.9
971,Delhi to Haldwani,Regal Cruiser Travels,A/C Seater/Sleeper (2+1),22:25,05:20,06h 55m,INR 1099,20 Seats available,3.5
972,Delhi to Haldwani,Jagdamba tourism,A/C Seater / Sleeper (2+2),22:00,05:30,07h 30m,INR 499,31 Seats available,3.7
973,Delhi to Haldwani,KVS Holidays,A/C Seater/Sleeper (2+1),22:00,05:15,07h 15m,INR 899,36 Seats available,3.3
974,Delhi to Haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),22:45,06:45,08h 00m,INR 550,36 Seats available,3.6
975,Delhi to Haldwani,DELHI TOUR & TRAVELS,A/C Seater / Sleeper (2+1),22:00,06:05,08h 05m,INR 899,24 Seats available,3.2
976,Delhi to Haldwani,Shree Hare Rama Travels,VE A/C Semi Sleeper (2+2),23:55,07:00,07h 05m,474,17 Seats available,3.0
977,Delhi to Haldwani,City Heart Travels (Regd.),Volvo A/C Seater / Sleeper (2+2),22:30,05:30,07h 00m,709,36 Seats available,3.2
978,Delhi to Haldwani,FlixBus,A/C Seater (2+2),23:15,05:20,06h 05m,INR 493,27 Seats available,3.9
979,Delhi to Haldwani,KVS Holidays,A/C Seater / Sleeper (2+2),22:10,05:25,07h 15m,INR 799,34 Seats available,3.3
980,Delhi to Haldwani,VIP LUXURY TRIPS,A/C Seater / Sleeper (2+2),23:00,05:30,06h 30m,359,34 Seats available,2.6
981,Delhi to Haldwani,City Heart Travels (Regd.),Volvo A/C Seater / Sleeper (2+2),22:30,05:00,06h 30m,989,33 Seats available,2.8
982,Delhi to Haldwani,VIP LUXURY TRIPS,A/C Seater / Sleeper (2+2),22:45,05:50,07h 05m,314,41 Seats available,1.8
983,Delhi to Haldwani,Aaikaa Travels Pvt Ltd,A/C Seater (2+2),22:15,06:00,07h 45m,INR 1499,18 Seats available,No rating
984,Delhi to Haldwani,Shri Bawa Lal Tour and Travels,A/C Seater/Sleeper (2+1),23:00,06:30,07h 30m,INR 500,28 Seats available,No rating
985,Delhi to Haldwani,Kainchi dham express,A/C Seater Tempo Traveller (2+1),21:00,04:30,07h 30m,INR 999,16 Seats available,No rating
