,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
286,Bangalore to Kalpetta (kerala),SRS Travels,A/C Sleeper (2+1),21:45,04:55,07h 10m,INR 940,14 Seats available,3.3
287,Bangalore to Kalpetta (kerala),SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,04:45,07h 45m,INR 899,22 Seats available,3.1
288,Bangalore to Kalpetta (kerala),SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:15,04:25,07h 10m,INR 849,26 Seats available,4.2
289,Bangalore to Kalpetta (kerala),Bharathi Travels,A/C Sleeper (2+1),23:45,07:00,07h 15m,INR 890,22 Seats available,2.5
290,Bangalore to Kalpetta (kerala),SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,04:20,07h 20m,INR 899,18 Seats available,2.3
291,Bangalore to Kalpetta (kerala),NS Transports,NON A/C Sleeper (2+1),22:30,05:01,06h 31m,INR 749,23 Seats available,4.2
292,Bangalore to Kalpetta (kerala),NS Transports,NON A/C Sleeper (2+1),22:30,05:00,06h 30m,INR 749,23 Seats available,4.2
293,Bangalore to Kalpetta (kerala),SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:15,04:20,07h 05m,INR 849,35 Seats available,3.2
294,Bangalore to Kalpetta (kerala),SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,INR 700,29 Seats available,4.0
295,Bangalore to Kalpetta (kerala),A1 Travels,A/C Seater / Sleeper (2+1),20:00,04:30,08h 30m,INR 600,20 Seats available,3.1
296,Bangalore to Kalpetta (kerala),DA Transports,A/C Sleeper (2+1),21:45,04:15,06h 30m,INR 799,26 Seats available,3.6
297,Bangalore to Kalpetta (kerala),Vijay Lines,A/C Seater / Sleeper (2+1),22:20,04:45,06h 25m,INR 599,28 Seats available,1.8
298,Mysore to Kozhikode,KSRTC (Kerala) - 567,Super Deluxe Non AC Seater Air Bus (2+2),14:46,20:40,05h 54m,INR 306,27 Seats available,3.8
299,Mysore to Kozhikode,KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,14:50,19:55,05h 05m,INR 391,23 Seats available,1.8
300,Mysore to Kozhikode,KSRTC (Kerala) - 1193,Super Fast Non AC Seater (2+3),15:45,21:35,05h 50m,INR 285,43 Seats available,4.5
301,Mysore to Kozhikode,KSRTC (Kerala) - 1210,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,15:55,21:15,05h 20m,INR 356,19 Seats available,3.8
302,Mysore to Kozhikode,KSRTC (Kerala) - 1378,AC MULTI AXLE,16:26,20:50,04h 24m,INR 494,27 Seats available,3.8
303,Mysore to Kozhikode,KSRTC (Kerala) - 712,Super Fast Non AC Seater (2+3),16:45,22:30,05h 45m,INR 285,50 Seats available,3.4
304,Mysore to Kozhikode,KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,16:54,20:59,04h 05m,INR 391,32 Seats available,2.7
305,Mysore to Kozhikode,KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),17:00,23:00,06h 00m,INR 285,47 Seats available,3.8
306,Mysore to Kozhikode,KSRTC (Kerala) - 235,Swift Deluxe Non AC Air Bus (2+2),17:30,00:01,06h 31m,INR 398,25 Seats available,3.8
307,Mysore to Kozhikode,KSRTC (Kerala) - 370,AC MULTI AXLE,18:00,22:20,04h 20m,INR 494,20 Seats available,3.1
308,Mysore to Kozhikode,KSRTC (Kerala) - 793,Super Fast Non AC Seater (2+3),18:30,00:00,05h 30m,INR 285,46 Seats available,3.8
309,Mysore to Kozhikode,KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),18:51,00:50,05h 59m,INR 356,19 Seats available,3.8
310,Mysore to Kozhikode,KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),19:10,01:20,06h 10m,INR 419,25 Seats available,3.8
311,Mysore to Kozhikode,KSRTC (Kerala) - 553,Super Deluxe Non AC Seater Air Bus (2+2),19:50,01:25,05h 35m,INR 419,7 Seats available,3.8
312,Mysore to Kozhikode,KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),21:50,04:24,06h 34m,INR 419,33 Seats available,4.0
313,Mysore to Kozhikode,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),22:30,04:25,05h 55m,INR 473,36 Seats available,3.8
314,Mysore to Kozhikode,KSRTC (Kerala) - 1077,Super Fast Non AC Seater (2+3),22:30,05:50,07h 20m,INR 319,41 Seats available,3.5
315,Mysore to Kozhikode,KSRTC (Kerala) - 1585,Super Deluxe Non AC Seater Air Bus (2+2),23:36,05:36,06h 00m,INR 419,30 Seats available,3.8
316,Mysore to Kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),17:25,23:05,05h 40m,549,19 Seats available,3.8
317,Mysore to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),17:30,23:16,05h 46m,INR 600,24 Seats available,3.3
318,Mysore to Kozhikode,Suraj Holidays,NON AC Seater / Sleeper 2+1,23:00,06:00,07h 00m,INR 650,20 Seats available,3.3
319,Mysore to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,05:45,06h 15m,INR 550,34 Seats available,3.0
320,Mysore to Kozhikode,SKS Tours & Travels,A/C Sleeper (2+1),23:50,05:40,05h 50m,INR 849,16 Seats available,3.6
321,Mysore to Kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),00:10,06:10,06h 00m,INR 675,15 Seats available,4.2
322,Mysore to Kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),00:30,06:30,06h 00m,INR 675,12 Seats available,4.2
323,Mysore to Kozhikode,National travels and logistics,NON A/C Sleeper (2+1),00:40,06:30,05h 50m,649,19 Seats available,3.5
324,Mysore to Kozhikode,Sam Tourist,NON AC Seater / Sleeper 2+1,00:45,07:05,06h 20m,INR 599,33 Seats available,4.0
325,Mysore to Kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),17:30,23:30,06h 00m,INR 650,25 Seats available,2.8
326,Mysore to Kozhikode,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,05:30,05h 35m,INR 899,22 Seats available,3.6
327,Mysore to Kozhikode,NS Transports,VE A/C Sleeper (2+1),00:45,07:30,06h 45m,INR 950,12 Seats available,4.2
328,Mysore to Kozhikode,SRS Travels,A/C Sleeper (2+1),23:55,06:40,06h 45m,INR 950,14 Seats available,2.2
329,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 805,Super Fast Non AC Seater (2+3),15:32,22:32,07h 00m,INR 348,15 Seats available,3.7
330,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 578,Super Deluxe Non AC Seater Air Bus (2+2),20:00,04:00,08h 00m,INR 426,8 Seats available,1.8
331,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,20:35,03:35,07h 00m,INR 586,19 Seats available,3.2
332,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 1583,Super Deluxe Non AC Seater Air Bus (2+2),21:57,05:21,07h 24m,INR 548,14 Seats available,3.6
333,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 197,Super Deluxe Non AC Seater Air Bus (2+2),22:35,06:30,07h 55m,INR 589,9 Seats available,2.0
334,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 1584,Super Deluxe Non AC Seater Air Bus (2+2),23:29,06:38,07h 09m,INR 548,12 Seats available,3.4
335,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),23:51,06:41,06h 50m,INR 548,10 Seats available,4.2
336,Kalpetta (kerala) to Bangalore,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),13:55,21:00,07h 05m,INR 799,26 Seats available,4.4
337,Kalpetta (kerala) to Bangalore,MMK Travels,VE A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 700,12 Seats available,4.3
338,Kalpetta (kerala) to Bangalore,DLT BUS,A/C Sleeper (2+1),23:45,06:30,06h 45m,INR 999,16 Seats available,3.9
339,Kalpetta (kerala) to Bangalore,MMK Travels,VE A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 700,15 Seats available,4.5
340,Kalpetta (kerala) to Bangalore,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),13:57,21:00,07h 03m,INR 799,26 Seats available,3.7
341,Kalpetta (kerala) to Bangalore,Suraj Holidays,VE A/C Sleeper (2+1),23:58,07:15,07h 17m,INR 850,22 Seats available,3.8
342,Kalpetta (kerala) to Bangalore,P K Travels,A/C Sleeper (2+1),23:35,06:30,06h 55m,INR 950,15 Seats available,3.9
343,Kalpetta (kerala) to Bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:30,07:15,07h 45m,INR 850,15 Seats available,4.1
344,Kalpetta (kerala) to Bangalore,Silver Line Travels,NON A/C Semi Sleeper (2+2),22:45,05:45,07h 00m,INR 599,28 Seats available,4.3
345,Kalpetta (kerala) to Bangalore,A1 Travels,Non A/C Seater / Sleeper (2+1),23:10,06:30,07h 20m,INR 550,27 Seats available,3.7
346,Kalpetta (kerala) to Bangalore,Kyros Connect,A/C Semi Sleeper (2+2),17:05,23:15,06h 10m,INR 599,24 Seats available,3.9
347,Kalpetta (kerala) to Bangalore,DLT BUS,A/C Sleeper (2+1),23:59,06:30,06h 31m,INR 999,14 Seats available,4.7
348,Kalpetta (kerala) to Bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:50,06:30,06h 40m,INR 899,26 Seats available,3.3
349,Kalpetta (kerala) to Bangalore,Kyros Connect,A/C Semi Sleeper (2+2),17:00,23:15,06h 15m,INR 599,29 Seats available,3.1
350,Kalpetta (kerala) to Bangalore,Suraj Holidays,VE A/C Sleeper (2+1),23:59,07:15,07h 16m,INR 850,22 Seats available,3.5
351,Kalpetta (kerala) to Bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:45,05:30,05h 45m,INR 849,20 Seats available,4.5
352,Kalpetta (kerala) to Bangalore,SRS Travels,A/C Sleeper (2+1),23:25,06:30,07h 05m,INR 1000,9 Seats available,1.9
353,Kalpetta (kerala) to Bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,06:30,06h 35m,INR 899,26 Seats available,2.9
354,Kalpetta (kerala) to Bangalore,SRS Travels,A/C Sleeper (2+1),23:40,06:30,06h 50m,INR 1000,9 Seats available,2.0
355,Kalpetta (kerala) to Bangalore,Bharathi Travels,A/C Sleeper (2+1),17:20,23:30,06h 10m,INR 890,17 Seats available,1.5
356,Kalpetta (kerala) to Bangalore,Bharathi Travels,A/C Sleeper (2+1),17:00,23:30,06h 30m,INR 890,17 Seats available,1.6
357,Kalpetta (kerala) to Bangalore,NS Transports,NON A/C Sleeper (2+1),23:36,07:05,07h 29m,INR 749,11 Seats available,4.2
358,Kalpetta (kerala) to Bangalore,NS Transports,NON A/C Sleeper (2+1),23:35,07:05,07h 30m,INR 749,11 Seats available,4.2
359,Kalpetta (kerala) to Bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),15:00,22:45,07h 45m,INR 1600,17 Seats available,4.1
360,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),23:50,06:45,06h 55m,INR 799,23 Seats available,4.3
361,Kalpetta (kerala) to Bangalore,A1 Travels,A/C Seater / Sleeper (2+1),23:45,06:30,06h 45m,INR 600,26 Seats available,3.4
362,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),23:50,06:45,06h 55m,INR 799,23 Seats available,4.0
363,Kalpetta (kerala) to Bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:45,05:30,05h 45m,INR 849,26 Seats available,3.2
364,Kalpetta (kerala) to Bangalore,Bharathi Travels,A/C Sleeper (2+1),22:50,05:35,06h 45m,INR 690,22 Seats available,3.0
365,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),00:00,07:45,07h 45m,INR 749,17 Seats available,4.2
366,Kalpetta (kerala) to Bangalore,Bharathi Travels,A/C Sleeper (2+1),23:10,05:35,06h 25m,INR 690,22 Seats available,1.5
367,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),00:00,07:45,07h 45m,INR 749,17 Seats available,3.6
368,Kozhikode to Thrissur,KSRTC (Kerala) - 2369,Low Floor AC Seater 2+2,14:30,17:50,03h 20m,INR 253,26 Seats available,2.8
369,Kozhikode to Thrissur,KSRTC (Kerala) - 766,Super Fast Non AC Seater (2+3),14:35,18:20,03h 45m,INR 181,48 Seats available,3.0
370,Kozhikode to Thrissur,KSRTC (Kerala) - 993,Super Fast Non AC Seater (2+3),14:50,19:00,04h 10m,INR 174,43 Seats available,3.0
371,Kozhikode to Thrissur,KSRTC (Kerala) - 2568,Super Fast Non AC Seater (2+3),15:30,19:15,03h 45m,INR 181,50 Seats available,3.0
372,Kozhikode to Thrissur,KSRTC (Kerala) - 2391,Low Floor AC Seater 2+2,15:30,18:50,03h 20m,INR 253,28 Seats available,3.0
373,Kozhikode to Thrissur,KSRTC (Kerala) - 720,Super Fast Non AC Seater (2+3),15:40,19:35,03h 55m,INR 181,50 Seats available,3.0
374,Kozhikode to Thrissur,KSRTC (Kerala) - 758,Super Fast Non AC Seater (2+3),15:45,19:20,03h 35m,INR 181,48 Seats available,3.0
375,Kozhikode to Thrissur,KSRTC (Kerala) - 689,Super Fast Non AC Seater (2+3),16:15,19:50,03h 35m,INR 181,50 Seats available,3.0
376,Kozhikode to Thrissur,KSRTC (Kerala) - 1883,Low Floor AC Seater 2+2,16:30,19:50,03h 20m,INR 253,18 Seats available,3.0
377,Kozhikode to Thrissur,KSRTC (Kerala) - 726,Super Fast Non AC Seater (2+3),17:00,20:20,03h 20m,INR 181,50 Seats available,3.0
378,Kozhikode to Thrissur,KSRTC (Kerala) - 2716,Super Fast Non AC Seater (2+3),17:15,20:45,03h 30m,INR 181,50 Seats available,3.0
379,Kozhikode to Thrissur,KSRTC (Kerala) - 323,Super Fast Non AC Seater (2+3),17:25,20:45,03h 20m,INR 181,36 Seats available,3.0
380,Kozhikode to Thrissur,KSRTC (Kerala) - 1862,Low Floor AC Seater 2+2,17:30,21:00,03h 30m,INR 253,29 Seats available,1.8
381,Kozhikode to Thrissur,KSRTC (Kerala) - 503,Super Deluxe Non AC Seater Air Bus (2+2),17:42,20:40,02h 58m,INR 216,33 Seats available,3.0
382,Kozhikode to Thrissur,KSRTC (Kerala) - 556,Super Deluxe Non AC Seater Air Bus (2+2),18:00,20:50,02h 50m,INR 216,32 Seats available,3.0
383,Kozhikode to Thrissur,KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,18:30,21:35,03h 05m,INR 253,26 Seats available,3.0
384,Kozhikode to Thrissur,KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),19:00,21:35,02h 35m,INR 216,14 Seats available,3.0
385,Kozhikode to Thrissur,KSRTC (Kerala) - 814,Super Fast Non AC Seater (2+3),19:15,22:45,03h 30m,INR 181,49 Seats available,3.0
386,Kozhikode to Thrissur,KSRTC (Kerala) - 2372,Low Floor AC Seater 2+2,19:30,22:05,02h 35m,INR 253,27 Seats available,1.6
387,Kozhikode to Thrissur,KSRTC (Kerala) - 467,Super Deluxe Non AC Seater Air Bus (2+2),19:55,22:50,02h 55m,INR 216,29 Seats available,3.0
388,Kozhikode to Thrissur,KSRTC (Kerala) - 1956,Super Fast Non AC Seater (2+3),20:00,23:30,03h 30m,INR 181,29 Seats available,3.0
389,Kozhikode to Thrissur,KSRTC (Kerala) - 564,Super Deluxe Non AC Seater Air Bus (2+2),20:12,22:40,02h 28m,INR 216,31 Seats available,3.0
390,Kozhikode to Thrissur,KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),20:25,23:00,02h 35m,INR 216,25 Seats available,3.0
391,Kozhikode to Thrissur,KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,23:35,03h 05m,INR 253,25 Seats available,3.0
392,Kozhikode to Thrissur,KSRTC (Kerala) - 2206,Super Deluxe Non AC Seater Air Bus (2+2),20:34,23:29,02h 55m,INR 216,36 Seats available,3.0
393,Kozhikode to Thrissur,KSRTC (Kerala) - 567,Super Deluxe Non AC Seater Air Bus (2+2),20:40,00:15,03h 35m,INR 201,32 Seats available,3.0
394,Kozhikode to Thrissur,KSRTC (Kerala) - 424,Super Fast Non AC Seater (2+3),20:45,00:30,03h 45m,INR 181,37 Seats available,3.0
395,Kozhikode to Thrissur,KSRTC (Kerala) - 1378,AC MULTI AXLE,20:50,00:14,03h 24m,INR 340,26 Seats available,3.0
396,Kozhikode to Thrissur,KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,20:59,01:09,04h 10m,INR 227,41 Seats available,3.0
397,Kozhikode to Thrissur,KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,00:30,03h 30m,INR 181,50 Seats available,3.0
398,Kozhikode to Thrissur,KSRTC (Kerala) - 815,Super Fast Non AC Seater (2+3),21:10,00:55,03h 45m,INR 181,43 Seats available,3.0
399,Kozhikode to Thrissur,KSRTC (Kerala) - 1210,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,21:15,00:25,03h 10m,INR 216,22 Seats available,3.0
400,Kozhikode to Thrissur,KSRTC (Kerala) - 531,Super Deluxe Non AC Seater Air Bus (2+2),21:15,23:40,02h 25m,INR 216,16 Seats available,3.0
401,Kozhikode to Thrissur,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),21:25,00:05,02h 40m,INR 216,7 Seats available,3.0
402,Kozhikode to Thrissur,KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,21:30,00:35,03h 05m,INR 253,25 Seats available,3.7
403,Kozhikode to Thrissur,KSRTC (Kerala) - 344,Super Fast Non AC Seater (2+3),21:45,01:05,03h 20m,INR 181,45 Seats available,3.0
404,Kozhikode to Thrissur,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),21:50,00:40,02h 50m,INR 216,21 Seats available,3.0
405,Kozhikode to Thrissur,KSRTC (Kerala) - 1212,AC MULTI AXLE,22:00,00:30,02h 30m,INR 340,19 Seats available,3.0
406,Kozhikode to Thrissur,KSRTC (Kerala) - 560,Super Deluxe Non AC Seater Air Bus (2+2),22:10,01:15,03h 05m,INR 216,14 Seats available,3.0
407,Kozhikode to Thrissur,KSRTC (Kerala) - 409,Super Deluxe Non AC Seater Air Bus (2+2),22:15,00:45,02h 30m,INR 216,6 Seats available,3.0
408,Kozhikode to Thrissur,KSRTC (Kerala) - 370,AC MULTI AXLE,22:20,01:20,03h 00m,INR 340,32 Seats available,3.0
409,Kozhikode to Thrissur,KSRTC (Kerala) - 666,Super Fast Non AC Seater (2+3),22:25,01:55,03h 30m,INR 181,44 Seats available,3.0
410,Kozhikode to Thrissur,KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,22:30,01:40,03h 10m,INR 253,20 Seats available,3.0
411,Kozhikode to Thrissur,KSRTC (Kerala) - 1200,Super Deluxe Non AC Seater Air Bus (2+2),22:35,01:30,02h 55m,INR 216,24 Seats available,3.0
412,Kozhikode to Thrissur,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),22:40,01:45,03h 05m,INR 201,27 Seats available,3.0
413,Kozhikode to Thrissur,KSRTC (Kerala) - 781,Super Fast Non AC Seater (2+3),22:45,02:10,03h 25m,INR 181,46 Seats available,3.0
414,Kozhikode to Thrissur,KSRTC (Kerala) - 586,Super Deluxe Non AC Seater Air Bus (2+2),22:50,02:05,03h 15m,INR 201,7 Seats available,3.0
415,Kozhikode to Thrissur,KSRTC (Kerala) - 128,Super Deluxe Non AC Seater Air Bus (2+2),22:55,01:35,02h 40m,INR 216,24 Seats available,3.0
416,Kozhikode to Thrissur,KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),23:00,02:10,03h 10m,INR 181,48 Seats available,3.0
417,Kozhikode to Thrissur,KSRTC (Kerala) - 1011,Super Fast Non AC Seater (2+3),23:00,02:25,03h 25m,INR 174,35 Seats available,3.0
418,Kozhikode to Thrissur,KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),23:05,02:50,03h 45m,INR 181,38 Seats available,3.0
419,Kozhikode to Thrissur,KSRTC (Kerala) - 314,Super Fast Non AC Seater (2+3),23:15,02:45,03h 30m,INR 181,46 Seats available,3.0
420,Kozhikode to Thrissur,KSRTC (Kerala) - 543,Super Deluxe Non AC Seater Air Bus (2+2),23:20,02:20,03h 00m,INR 201,15 Seats available,3.0
421,Kozhikode to Thrissur,KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),23:25,02:40,03h 15m,INR 181,36 Seats available,3.0
422,Kozhikode to Thrissur,KSRTC (Kerala) - 1843,Low Floor AC Seater 2+2,23:30,02:35,03h 05m,INR 253,26 Seats available,3.0
423,Kozhikode to Thrissur,KSRTC (Kerala) - 516,Super Deluxe Non AC Seater Air Bus (2+2),23:40,02:00,02h 20m,INR 216,23 Seats available,3.0
424,Kozhikode to Thrissur,KSRTC (Kerala) - 1963,Super Fast Non AC Seater (2+3),23:45,03:05,03h 20m,INR 181,44 Seats available,3.0
425,Kozhikode to Thrissur,KSRTC (Kerala) - 345,Super Fast Non AC Seater (2+3),23:55,03:35,03h 40m,INR 181,44 Seats available,3.0
426,Kozhikode to Thrissur,KSRTC (Kerala) - 505,Super Deluxe Non AC Seater Air Bus (2+2),23:59,02:15,02h 16m,INR 216,13 Seats available,3.0
427,Kozhikode to Thrissur,EMERALD TRAVELS,A/C Sleeper (2+1),21:55,00:30,02h 35m,INR 900,30 Seats available,3.1
428,Kozhikode to Thrissur,BLM Transports,A/C Sleeper (2+1),22:00,01:00,03h 00m,903,10 Seats available,3.9
429,Kozhikode to Thrissur,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),22:00,23:35,01h 35m,INR 800,41 Seats available,3.1
430,Kozhikode to Thrissur,Madhavi Travels,A/C Sleeper (2+1),22:20,01:10,02h 50m,999,8 Seats available,4.0
431,Kozhikode to Thrissur,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:15,01:40,02h 25m,INR 850,24 Seats available,3.2
432,Kozhikode to Thrissur,A1 Travels,Bharat Benz A/C Sleeper (2+1),23:30,01:30,02h 00m,INR 1000,31 Seats available,3.7
433,Kozhikode to Thrissur,Sonia Travels,A/C Seater/Sleeper (2+1),23:30,02:30,03h 00m,INR 700,40 Seats available,3.8
434,Kozhikode to Thrissur,Surya Connect,Volvo A/C Semi Sleeper (2+2),23:55,03:35,03h 40m,INR 580,27 Seats available,4.3
435,Kozhikode to Thrissur,Cochin Express,A/C Seater Push Back (2+2),23:55,03:35,03h 40m,INR 650,41 Seats available,4.0
436,Kozhikode to Thrissur,Arya Travels,A/C Sleeper (2+1),23:59,03:15,03h 16m,INR 899,19 Seats available,3.1
437,Kozhikode to Thrissur,Cochin Express,A/C Sleeper (2+1),23:59,03:30,03h 31m,INR 807,11 Seats available,4.0
438,Kozhikode to Thrissur,Kalpaka Travels 1,A/C Sleeper (2+1),23:59,03:45,03h 46m,INR 800,22 Seats available,4.0
439,Kozhikode to Thrissur,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:59,03:30,03h 31m,INR 667,7 Seats available,4.0
440,Kozhikode to Thrissur,Kalpaka Travels 1,A/C Semi Sleeper (2+2),23:59,03:40,03h 41m,INR 600,36 Seats available,4.0
441,Kozhikode to Thrissur,Arya Travels,Volvo A/C Semi Sleeper (2+2),23:59,03:15,03h 16m,INR 899,33 Seats available,3.1
442,Kozhikode to Thrissur,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:59,03:45,03h 46m,INR 849,5 Seats available,3.1
443,Kozhikode to Thrissur,Atlas Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:00,01:00,03h 00m,INR 3500,49 Seats available,2.8
444,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 2388,Low Floor AC Seater 2+2,15:00,01:30,10h 30m,INR 723,23 Seats available,3.1
445,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 486,Super Deluxe Non AC Seater Air Bus (2+2),15:45,00:30,08h 45m,INR 586,29 Seats available,3.5
446,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 1882,Low Floor AC Seater 2+2,16:00,02:30,10h 30m,INR 742,22 Seats available,3.1
447,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 1377,AC MULTI AXLE,16:01,01:10,09h 09m,INR 904,11 Seats available,3.1
448,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 667,Super Fast Non AC Seater (2+3),16:15,02:30,10h 15m,INR 477,38 Seats available,3.1
449,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 862,Super Fast Non AC Seater (2+3),16:20,04:40,12h 20m,INR 502,49 Seats available,3.1
450,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 570,Super Deluxe Non AC Seater Air Bus (2+2),16:45,01:45,09h 00m,INR 586,37 Seats available,3.1
451,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 1842,Low Floor AC Seater 2+2,17:00,03:10,10h 10m,INR 723,27 Seats available,3.1
452,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 431,Super Fast Non AC Seater (2+3),17:15,04:45,11h 30m,INR 515,36 Seats available,3.1
453,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 368,AC MULTI AXLE,17:25,03:05,09h 40m,INR 935,16 Seats available,3.1
454,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 43,Swift Deluxe Non AC Air Bus (2+2),17:40,03:21,09h 41m,INR 586,5 Seats available,3.1
455,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 1845,Low Floor AC Seater 2+2,18:00,04:10,10h 10m,INR 742,25 Seats available,3.1
456,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 1199,Super Deluxe Non AC Seater Air Bus (2+2),18:11,04:05,09h 54m,INR 565,10 Seats available,3.1
457,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 47,Swift Deluxe Non AC Air Bus (2+2),18:30,03:52,09h 22m,INR 586,10 Seats available,3.1
458,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 2364,Low Floor AC Seater 2+2,19:00,05:10,10h 10m,INR 723,23 Seats available,3.1
459,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 49,Swift Deluxe Non AC Air Bus (2+2),19:10,04:20,09h 10m,INR 565,3 Seats available,3.1
460,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 425,Super Deluxe Non AC Seater Air Bus (2+2),19:15,04:10,08h 55m,INR 545,17 Seats available,3.1
461,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 507,Super Deluxe Non AC Seater Air Bus (2+2),20:00,03:35,07h 35m,INR 565,5 Seats available,3.1
462,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 2383,Low Floor AC Seater 2+2,20:00,06:10,10h 10m,INR 742,15 Seats available,3.1
463,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 528,Super Deluxe Non AC Seater Air Bus (2+2),20:45,04:40,07h 55m,INR 586,10 Seats available,3.3
464,Thiruvananthapuram to Kozhikode,KSRTC (Kerala) - 1855,Low Floor AC Seater 2+2,21:00,07:00,10h 00m,INR 723,19 Seats available,3.1
