,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
420,Amritsar to Delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:30,05:45,09h 15m,INR 381,24 Seats available,3.6
421,Amritsar to Delhi,Kedara Bus,A/C Seater / Sleeper (2+1),21:00,05:00,08h 00m,750,36 Seats available,4.0
422,Amritsar to Delhi,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),22:30,05:30,07h 00m,INR 500,50 Seats available,2.5
423,Amritsar to Delhi,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:00,05:55,08h 55m,INR 381,24 Seats available,4.3
424,Amritsar to Delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30,06:50,08h 20m,499,29 Seats available,3.8
425,Amritsar to Delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:40,06:30,07h 50m,399,34 Seats available,3.0
426,Amritsar to Delhi,SHREE SATGURU TRAVELS,A/C Seater / Sleeper (2+2),22:05,05:45,07h 40m,INR 549,38 Seats available,3.0
427,Amritsar to Delhi,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),21:30,05:40,08h 10m,INR 500,16 Seats available,3.7
428,Amritsar to Delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30,06:50,08h 20m,449,34 Seats available,2.8
429,Amritsar to Delhi,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:05,07:55,08h 50m,INR 499,26 Seats available,2.5
430,Amritsar to Delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:45,06:55,09h 10m,INR 404,16 Seats available,3.7
431,Amritsar to Delhi,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),22:30,07:00,08h 30m,INR 886,44 Seats available,3.0
432,Amritsar to Delhi,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),22:45,07:10,08h 25m,676,29 Seats available,2.4
433,Delhi Airport to Patiala,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),15:30,00:30,09h 00m,INR 2500,51 Seats available,4.4
434,Delhi Airport to Patiala,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),15:30,00:30,09h 00m,INR 3300,51 Seats available,4.4
435,Delhi Airport to Patiala,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:30,01:30,09h 00m,INR 3300,51 Seats available,4.4
436,Delhi Airport to Patiala,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),17:00,02:00,09h 00m,INR 2500,51 Seats available,4.4
437,Delhi Airport to Patiala,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),17:30,23:30,06h 00m,INR 2500,51 Seats available,4.4
438,Delhi Airport to Patiala,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),19:30,04:30,09h 00m,INR 2500,51 Seats available,4.4
439,Delhi Airport to Patiala,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:30,02:30,06h 00m,INR 2500,51 Seats available,4.4
440,Delhi Airport to Patiala,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),22:00,07:00,09h 00m,INR 3000,42 Seats available,4.4
441,Delhi Airport to Patiala,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,05:30,06h 00m,INR 2500,44 Seats available,4.4
442,Delhi Airport to Patiala,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,08:30,09h 00m,INR 3300,44 Seats available,4.4
443,Delhi Airport to Patiala,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,08:30,09h 00m,INR 2500,44 Seats available,4.4
444,Delhi Airport to Patiala,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,05:30,06h 00m,INR 2500,44 Seats available,4.4
445,Delhi Airport to Patiala,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,05:30,06h 00m,INR 2500,44 Seats available,4.4
446,Amritsar to Delhi Airport,PEPSU (Punjab) - 67150,Volvo AC Seater (2+2),22:00,09:22,11h 22m,INR 1340,31 Seats available,3.8
447,Amritsar to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),21:55,08:55,11h 00m,INR 3000,30 Seats available,4.4
448,Amritsar to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),18:00,07:00,13h 00m,INR 3000,30 Seats available,4.4
449,Amritsar to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:00,05:00,13h 00m,INR 3300,42 Seats available,4.4
450,Amritsar to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),21:55,10:55,13h 00m,INR 3300,51 Seats available,4.4
451,Amritsar to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),21:00,10:00,13h 00m,INR 3300,44 Seats available,4.4
452,Amritsar to Delhi Airport,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:00,09:00,13h 00m,INR 2500,44 Seats available,4.4
453,Delhi Airport to Jalandhar,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,06:20,09h 20m,INR 1130,39 Seats available,2.8
454,Delhi Airport to Jalandhar,PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),23:58,08:58,09h 00m,INR 1130,35 Seats available,2.8
455,Delhi Airport to Jalandhar,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:30,04:15,11h 45m,INR 3300,51 Seats available,4.4
456,Delhi Airport to Jalandhar,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,11:15,11h 45m,INR 3300,40 Seats available,4.4
457,Delhi Airport to Jalandhar,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),15:30,03:15,11h 45m,INR 2500,51 Seats available,4.4
458,Delhi Airport to Jalandhar,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),19:30,07:15,11h 45m,INR 3300,50 Seats available,4.4
459,Delhi Airport to Jalandhar,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),22:00,09:45,11h 45m,INR 3850,40 Seats available,4.4
460,Delhi Airport to Jalandhar,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),17:20,04:20,11h 00m,914,13 Seats available,4.3
461,Delhi Airport to Jalandhar,Zingbus Plus,Scania A/C Semi Sleeper (2+2),19:50,06:20,10h 30m,777,30 Seats available,4.3
462,Chandigarh to Bathinda,NEW FATEH BUS SERVICE,Volvo A/C Semi Sleeper (2+2),16:25,20:15,03h 50m,510,24 Seats available,4.3
463,Chandigarh to Bathinda,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),16:55,20:40,03h 45m,INR 600,42 Seats available,3.1
464,Chandigarh to Bathinda,RATHORE TRAVELS AGENCY,AC Sleeper (2+1),18:30,23:15,04h 45m,INR 700,14 Seats available,4.8
465,Chandigarh to Bathinda,Zimindara Travels,AC Sleeper (2+1),20:00,01:30,05h 30m,INR 810,22 Seats available,4.1
466,Chandigarh to Bathinda,Rajpreet Travels and cargo,A/C Sleeper (2+1),20:00,01:15,05h 15m,INR 666,36 Seats available,3.4
467,Chandigarh to Bathinda,Zimindara Travels,AC Sleeper (2+1),20:30,01:50,05h 20m,INR 810,24 Seats available,4.1
468,Chandigarh to Bathinda,Rajpreet Travels and cargo,A/C Sleeper (2+1),20:40,02:00,05h 20m,INR 858,34 Seats available,3.4
469,Chandigarh to Bathinda,AMBIKA MISHRA TRAVELS,AC Sleeper (2+1),20:40,01:10,04h 30m,INR 750,32 Seats available,2.5
470,Chandigarh to Bathinda,Rajpreet Travels and cargo,A/C Sleeper (2+1),19:00,23:00,04h 00m,INR 950,21 Seats available,3.4
471,Chandigarh to Bathinda,Rajpreet Travels and cargo,A/C Sleeper (2+1),21:00,01:30,04h 30m,INR 905,24 Seats available,3.4
472,Chandigarh to Bathinda,Abhimanyu Tours and Travels,AshokLeyland Stile A/C,22:20,01:50,03h 30m,INR 900,19 Seats available,2.8
473,Chandigarh to Faridkot,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),16:20,20:45,04h 25m,INR 600,38 Seats available,4.0
474,Chandigarh to Patiala,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),16:55,18:30,01h 35m,INR 200,45 Seats available,2.7
475,Chandigarh to Patiala,NEW FATEH BUS SERVICE,Volvo A/C Semi Sleeper (2+2),16:25,18:00,01h 35m,510,28 Seats available,3.2
476,Chandigarh to Patiala,Abhimanyu Tours and Travels,AshokLeyland Stile A/C,22:20,23:00,00h 40m,INR 600,19 Seats available,2.8
