,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
928,Jaipur (Rajasthan) to Mathura,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),21:45,02:45,05h 00m,INR 600,27 Seats available,2.7
929,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),22:45,03:30,04h 45m,648,40 Seats available,1.5
930,Jaipur (Rajasthan) to Mathura,GV Tours,A/C Seater / Sleeper (2+1),22:50,03:30,04h 40m,475,40 Seats available,1.4
931,Jaipur (Rajasthan) to Mathura,Mansoori tour and travels,Non A/C Seater / Sleeper (2+1),20:00,00:40,04h 40m,810,40 Seats available,1.4
932,Jaipur (Rajasthan) to Mathura,Khushi Tour. Travels,A/C Seater / Sleeper (2+1),20:00,23:55,03h 55m,INR 1100,40 Seats available,2.4
933,Jaipur (Rajasthan) to Mathura,Mansoori tour and travels,A/C Seater / Sleeper (2+1),21:00,01:45,04h 45m,810,40 Seats available,1.4
934,Jaipur (Rajasthan) to Mathura,Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,03:30,06h 30m,INR 800,40 Seats available,No rating
935,Jaipur (Rajasthan) to Mathura,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),21:55,02:55,05h 00m,INR 899,18 Seats available,2.7
936,Jaipur (Rajasthan) to Mathura,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),22:15,03:00,04h 45m,833,32 Seats available,2.0
937,Bikaner to Sikar,RSRTC - 173598,Super Luxury Volvo AC Seater Pushback 2+2,16:31,19:45,03h 14m,INR 421,25 Seats available,3.8
938,Bikaner to Sikar,RSRTC - 193272,Express Non AC Seater 2+3,17:00,22:00,05h 00m,INR 240,42 Seats available,3.9
939,Bikaner to Sikar,RSRTC - 182762,Express Non AC Seater 2+3,21:55,02:45,04h 50m,INR 231,42 Seats available,3.9
940,Bikaner to Sikar,Milan Travels,A/C Seater / Sleeper (2+1),14:30,18:10,03h 40m,INR 571,6 Seats available,4.2
941,Bikaner to Sikar,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),14:40,17:52,03h 12m,INR 750,21 Seats available,3.5
942,Bikaner to Sikar,M R Travels,Volvo Multi-Axle A/C seater/sleeper (2+1),15:15,18:15,03h 00m,INR 666,59 Seats available,3.8
943,Bikaner to Sikar,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),15:30,18:40,03h 10m,INR 666.67,6 Seats available,4.5
944,Bikaner to Sikar,Maharaja Travels,A/C Sleeper (2+1),16:30,20:45,04h 15m,INR 429,30 Seats available,3.6
945,Bikaner to Sikar,Milan Travels,A/C Seater / Sleeper (2+1),17:00,20:30,03h 30m,INR 476,26 Seats available,4.4
946,Bikaner to Sikar,Neelam Travels,A/C Seater / Sleeper (2+1),18:30,23:00,04h 30m,INR 400,42 Seats available,3.3
947,Bikaner to Sikar,Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,22:30,03h 15m,INR 476,28 Seats available,4.6
948,Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),19:30,23:20,03h 50m,INR 333,15 Seats available,4.0
949,Bikaner to Sikar,Nandu V.K. Travels,NON A/C Sleeper (2+1),19:30,23:45,04h 15m,INR 600,30 Seats available,3.2
950,Bikaner to Sikar,Salasar Travels,A/C Sleeper (2+1),22:00,02:00,04h 00m,484,30 Seats available,3.1
951,Bikaner to Sikar,RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),22:30,02:59,04h 29m,INR 350,34 Seats available,3.5
952,Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),22:30,02:45,04h 15m,INR 333,34 Seats available,3.1
953,Bikaner to Sikar,Milan Travels,A/C Seater / Sleeper (2+1),22:30,02:30,04h 00m,INR 476,19 Seats available,4.2
954,Bikaner to Sikar,Maharaja Travels,NON AC Seater / Sleeper 2+1,22:45,03:00,04h 15m,INR 280,41 Seats available,3.1
955,Bikaner to Sikar,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),23:00,03:15,04h 15m,INR 750,36 Seats available,3.5
956,Bikaner to Sikar,Milan Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:00,03:00,04h 00m,INR 714,21 Seats available,4.2
957,Bikaner to Sikar,Suman Supreme Travels,A/C Seater / Sleeper (2+1),23:00,03:25,04h 25m,INR 350,44 Seats available,3.8
958,Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),23:15,03:30,04h 15m,INR 333,29 Seats available,3.1
959,Bikaner to Sikar,Milan Travels,A/C Seater / Sleeper (2+1),23:15,03:15,04h 00m,INR 476,24 Seats available,4.2
960,Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),23:50,04:05,04h 15m,INR 429,28 Seats available,4.0
961,Bikaner to Sikar,Sharma travels,A/C Seater / Sleeper (2+1),14:30,18:30,04h 00m,INR 381,38 Seats available,2.4
962,Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),14:33,18:30,03h 57m,INR 333,13 Seats available,2.6
963,Bikaner to Sikar,Amar Travels(Jaipur),NON AC Seater / Sleeper 2+1,17:15,21:30,04h 15m,740,44 Seats available,2.4
964,Bikaner to Sikar,Amar Travels(Jaipur),AC Seater (2+2),18:00,22:05,04h 05m,315,41 Seats available,2.4
965,Bikaner to Sikar,Royal Travels,NON A/C Seater/ Sleeper (2+1),20:00,00:30,04h 30m,INR 400,39 Seats available,2.9
966,Bikaner to Sikar,Royal Travels,A/C Seater / Sleeper (2+1),21:30,01:45,04h 15m,INR 400,42 Seats available,2.9
967,Bikaner to Sikar,Amar Travels(Jaipur),AC Sleeper (2+1),22:00,02:45,04h 45m,463,34 Seats available,2.4
968,Bikaner to Sikar,Sharma travels,A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,INR 429,34 Seats available,2.4
969,Bikaner to Sikar,Amar Travels(Jaipur),A/C Seater / Sleeper (2+1),22:45,03:30,04h 45m,370,44 Seats available,2.4
970,Bikaner to Sikar,CHANDRA RAJ TRAVELS & CARGO,A/C Seater / Sleeper (2+1),22:45,02:45,04h 00m,INR 350,44 Seats available,2.3
