,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
208,Goa to Kolhapur(Maharashtra),Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,01:30,05h 30m,INR 350,38 Seats available,4.1
209,Goa to Kolhapur(Maharashtra),Shreyash Travels,A/C Sleeper (2+1),20:00,01:00,05h 00m,477,19 Seats available,3.2
210,Goa to Kolhapur(Maharashtra),Vaibhav Travels,A/C Sleeper (2+1),20:00,06:12,10h 12m,380,29 Seats available,3.6
211,Goa to Kolhapur(Maharashtra),Zingbus Plus,VE A/C Sleeper (2+1),20:25,02:35,06h 10m,585,16 Seats available,4.1
212,Goa to Kolhapur(Maharashtra),Laxmi Queen Asta,A/C Sleeper (2+1),20:30,02:00,05h 30m,INR 650,19 Seats available,4.8
213,Goa to Kolhapur(Maharashtra),IntrCity SmartBus,AC Sleeper (2+1),21:00,02:30,05h 30m,INR 606,11 Seats available,4.6
214,Goa to Kolhapur(Maharashtra),Laxmi Queen Grand,A/C Sleeper (2+1),21:00,02:30,05h 30m,INR 699,12 Seats available,3.9
215,Goa to Kolhapur(Maharashtra),Zingbus Plus,Bharat Benz A/C Sleeper (2+1),21:35,03:00,05h 25m,607,19 Seats available,4.7
216,Goa to Kolhapur(Maharashtra),Manish Travels,A/C Seater / Sleeper (2+1),17:30,23:25,05h 55m,INR 600,26 Seats available,2.6
217,Goa to Kolhapur(Maharashtra),Anand Travels,NON A/C Sleeper (2+1),18:00,02:00,08h 00m,684,24 Seats available,2.8
218,Goa to Kolhapur(Maharashtra),Atmaram Travels ( Dolphin ),AC Sleeper (2+1),18:30,00:45,06h 15m,INR 699,17 Seats available,2.8
219,Goa to Kolhapur(Maharashtra),Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,01:30,06h 30m,INR 399,9 Seats available,2.5
220,Goa to Kolhapur(Maharashtra),Atmaram Travels ( Dolphin ),A/C Sleeper (2+1),17:05,22:30,05h 25m,INR 808,8 Seats available,3.3
221,Goa to Kolhapur(Maharashtra),IntrCity SmartBus,AC Sleeper (2+1),17:30,00:25,06h 55m,INR 1231,1 Seat available,3.9
222,Goa to Kolhapur(Maharashtra),Jolly Tours and Travels,VE A/C Sleeper (2+1),17:30,00:45,07h 15m,1439,14 Seats available,3.5
223,Goa to Kolhapur(Maharashtra),Sai Travels - Shree Sai,NON A/C Push Back (2+2),17:30,01:30,08h 00m,INR 5000,45 Seats available,3.6
224,Goa to Kolhapur(Maharashtra),IntrCity SmartBus,AC Sleeper (2+1),18:20,00:35,06h 15m,INR 899,18 Seats available,4.3
225,Goa to Kolhapur(Maharashtra),Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,02:03,06h 00m,INR 5000,24 Seats available,4.1
226,Goa to Kolhapur(Maharashtra),Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),21:15,03:15,06h 00m,INR 5000,36 Seats available,3.1
227,Goa to Kolhapur(Maharashtra),Manish Travels,NON A/C Seater (2+2),18:15,23:55,05h 40m,INR 2000,32 Seats available,2.3
228,Goa to Kolhapur(Maharashtra),Manish Roshan Travels,A/C Sleeper (2+1),19:00,03:30,08h 30m,INR 750,30 Seats available,2.6
229,Goa to Kolhapur(Maharashtra),VRL Travels,A/C Sleeper (2+1),19:30,02:00,06h 30m,INR 1100,30 Seats available,3.4
230,Goa to Kolhapur(Maharashtra),VRL Travels,A/C Sleeper (2+1),20:00,03:00,07h 00m,INR 900,35 Seats available,3.4
231,Goa to Solapur,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,08:30,13h 30m,INR 850,20 Seats available,2.9
232,Goa to Solapur,Humsafar Travels,A/C Sleeper (2+1),19:00,04:30,09h 30m,1395,22 Seats available,3.7
233,Goa to Solapur,IntrCity SmartBus,AC Sleeper (2+1),16:55,04:00,11h 05m,INR 1124,11 Seats available,4.6
234,Goa to Solapur,IntrCity SmartBus,AC Sleeper (2+1),17:30,04:45,11h 15m,INR 1136,10 Seats available,3.1
235,Goa to Solapur,S R Travels,A/C Seater/Sleeper (2+1),20:30,07:30,11h 00m,INR 700,28 Seats available,2.3
236,Goa to Sangola (Solapur),Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,06:05,11h 05m,INR 675,20 Seats available,3.3
237,Goa to Sangola (Solapur),Humsafar Travels,A/C Sleeper (2+1),19:00,02:00,07h 00m,1215,22 Seats available,4.0
238,Calangute (goa) to Goa Airport,Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,20:00,01h 30m,INR 200,39 Seats available,4.8
239,Goa to Sangli,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:00,09h 00m,INR 490,20 Seats available,3.8
240,Goa to Sangli,Humsafar Travels,A/C Sleeper (2+1),19:00,01:30,06h 30m,1215,22 Seats available,4.0
241,Goa to Sangli,Vaibhav Travels,A/C Sleeper (2+1),20:00,05:40,09h 40m,380,26 Seats available,3.4
242,Mopa Airport to Calangute (goa),Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:40,01h 10m,INR 200,47 Seats available,4.3
243,Goa to Miraj,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:30,09h 30m,INR 505,20 Seats available,2.6
244,Goa to Miraj,Vaibhav Travels,A/C Sleeper (2+1),20:00,05:42,09h 42m,380,30 Seats available,3.6
245,Goa to Miraj,Humsafar Travels,A/C Sleeper (2+1),19:00,01:30,06h 30m,1215,22 Seats available,4.0
246,Shivamogga to Goa,Sea Bird Tourist,NON A/C Sleeper (2+1),23:45,08:00,08h 15m,INR 700,27 Seats available,4.6
247,Goa to Satara,Kadamba Transport Corporation Limited (KTCL) - 6032,Non AC Seater 2+2,18:00,03:00,09h 00m,INR 550,36 Seats available,3.2
248,Goa to Satara,Atmaram Gobus,VE A/C Sleeper (2+1),22:30,06:10,07h 40m,INR 555,18 Seats available,4.8
249,Goa to Satara,Ashray Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:00,06:30,09h 30m,554,25 Seats available,4.4
250,Goa to Satara,Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,08:00,09h 30m,546,21 Seats available,4.4
251,Goa to Satara,Anand Travels,NON A/C Sleeper (2+1),18:00,03:30,09h 30m,684,22 Seats available,4.3
252,Goa to Satara,Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,06:50,08h 50m,INR 799,26 Seats available,5.0
253,Goa to Satara,Atmaram Gobus,NON A/C Sleeper (2+1),20:01,05:41,09h 40m,INR 555,8 Seats available,4.4
254,Goa to Satara,Atmaram Gobus,NON A/C Sleeper (2+1),21:02,06:17,09h 15m,INR 505,13 Seats available,4.6
255,Goa to Satara,Amrutyog Travels,A/C Sleeper (2+1),19:00,05:00,10h 00m,INR 555,17 Seats available,4.4
256,Goa to Satara,Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,06:01,08h 45m,INR 555,9 Seats available,4.0
257,Goa to Satara,Indumati Travels,A/C Sleeper (2+1),21:00,05:00,08h 00m,475,20 Seats available,3.1
258,Goa to Satara,Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,04:00,09h 00m,INR 399,10 Seats available,3.7
259,Goa to Satara,Giroba Travels (Shree),A/C Sleeper (2+1),18:01,04:00,09h 59m,INR 2500,29 Seats available,No rating
260,Goa to Satara,Giroba Travels (ST.Christopher),Non AC Seater (2+2),18:00,04:00,10h 00m,INR 350,29 Seats available,No rating
261,Goa to Satara,IntrCity SmartBus,AC Sleeper (2+1),17:20,02:00,08h 40m,INR 2018,30 Seats available,4.3
262,Goa to Satara,IntrCity SmartBus,AC Sleeper (2+1),19:30,03:10,07h 40m,INR 758,6 Seats available,4.3
263,Goa to Satara,IntrCity SmartBus,AC Sleeper (2+1),18:30,02:35,08h 05m,INR 683,8 Seats available,4.3
264,Goa to Satara,Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,04:45,08h 45m,INR 650,23 Seats available,4.1
265,Goa to Satara,Atmaram Gobus,VE A/C Sleeper (2+1),21:32,05:17,07h 45m,INR 699,12 Seats available,4.1
266,Goa to Satara,Atmaram Travels ( Dolphin ),A/C Sleeper (2+1),17:25,01:30,08h 05m,INR 808,8 Seats available,4.1
267,Goa to Satara,Atmaram Travels Goa,A/C Seater / Sleeper (3+1),21:30,06:20,08h 50m,INR 1099,38 Seats available,4.1
268,Goa to Satara,Atmaram Travels (Humsafar),Bharat Benz A/C Sleeper (2+1),19:30,03:45,08h 15m,INR 601,20 Seats available,4.1
269,Goa to Satara,Atmaram Travels ( Ashray ),A/C Sleeper (2+1),20:05,05:35,09h 30m,INR 399,15 Seats available,4.1
270,Goa to Satara,Atmaram Travels ( Dolphin ),AC Sleeper (2+1),18:30,04:00,09h 30m,INR 699,17 Seats available,4.1
271,Goa to Satara,Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,03:00,07h 00m,INR 350,37 Seats available,4.0
272,Goa to Satara,Prasanna Purple Big Bus,A/C Sleeper (2+1),22:00,05:30,07h 30m,INR 770,14 Seats available,3.9
273,Goa to Satara,"National Travels,Goa",NON A/C Sleeper (2+1),19:00,03:30,08h 30m,INR 499,17 Seats available,3.7
274,Goa to Satara,Jolly Tours and Travels,VE A/C Sleeper (2+1),17:30,01:30,08h 00m,1439,34 Seats available,3.5
275,Goa to Satara,Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),21:15,05:45,08h 30m,INR 5000,36 Seats available,3.6
276,Goa to Satara,Atmaram Travels (Shreyas),NON A/C Sleeper (2+1),20:30,05:00,08h 30m,INR 750,30 Seats available,4.1
277,Goa to Satara,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),21:35,06:35,09h 00m,599,19 Seats available,4.1
278,Goa to Satara,Shreyash Travels,A/C Sleeper (2+1),20:00,04:00,08h 00m,477,19 Seats available,3.2
279,Goa to Satara,Zingbus Plus,VE A/C Sleeper (2+1),20:25,05:10,08h 45m,585,16 Seats available,4.8
280,Goa to Satara,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:10,02:50,08h 40m,630,1 Seat available,4.3
281,Goa to Satara,IntrCity SmartBus,AC Sleeper (2+1),18:20,02:25,08h 05m,INR 899,18 Seats available,4.3
282,Goa to Satara,Atmaram Travels ( Dolphin ),A/C Sleeper (2+1),17:20,03:00,09h 40m,INR 699,21 Seats available,4.1
283,Goa to Satara,Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,04:03,08h 00m,INR 5000,24 Seats available,4.1
284,Goa to Satara,Atmaram Travels Goa,A/C Sleeper (2+1),19:00,04:15,09h 15m,INR 650,22 Seats available,4.1
285,Goa to Satara,Atmaram Travels Goa,A/C Sleeper (2+1),22:31,07:01,08h 30m,INR 1099,24 Seats available,4.1
286,Goa to Satara,Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:00,05:30,09h 30m,2775,33 Seats available,4.0
287,Goa to Satara,Laxmi Queen Grand,A/C Sleeper (2+1),21:00,05:30,08h 30m,INR 699,12 Seats available,3.9
288,Goa to Satara,Laxmi Queen Asta,A/C Sleeper (2+1),20:30,05:30,09h 00m,INR 650,19 Seats available,3.9
289,Goa to Satara,PSR Travels Goa,A/C Sleeper (2+1),19:15,03:00,07h 45m,INR 599,20 Seats available,3.6
290,Goa to Satara,Manish Roshan Travels,A/C Sleeper (2+1),19:00,05:30,10h 30m,INR 750,30 Seats available,2.6
291,Goa to Satara,Manish Travels,A/C Seater / Sleeper (2+1),17:30,03:00,09h 30m,INR 600,26 Seats available,2.6
292,Goa to Satara,VRL Travels,A/C Sleeper (2+1),19:30,04:00,08h 30m,INR 1100,30 Seats available,3.4
293,Goa to Satara,VRL Travels,A/C Sleeper (2+1),20:00,05:00,09h 00m,INR 900,35 Seats available,3.4
294,Goa to Satara,VRL Travels,A/C Sleeper (2+1),17:15,01:30,08h 15m,INR 1300,36 Seats available,3.4
295,Mopa Airport to Goa,Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:00,00h 30m,INR 150,47 Seats available,3.7
296,Shirdi to Goa,Hans Travels (I) Private Limited,A/C Sleeper (2+1),20:19,10:39,14h 20m,INR 1400,20 Seats available,1.9
297,Goa to Shivamogga,Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,02:30,09h 00m,INR 700,14 Seats available,4.1
298,Goa to Shirdi,PSR Travels Goa,A/C Sleeper (2+1),19:15,10:00,14h 45m,INR 1099,20 Seats available,3.8
299,Goa to Shirdi,Humsafar Travels,A/C Sleeper (2+1),19:00,11:00,16h 00m,1215,22 Seats available,1.8
300,Mopa Airport to Margao,Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:00,00h 30m,INR 150,47 Seats available,3.7
