,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
0,Khammam to Hyderabad,TSRTC - 8977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:50,17:45,03h 55m,INR 320,26 Seats available,4.6
1,Khammam to Hyderabad,TSRTC - 64020,RAJDHANI (A.C. Semi Sleeper),14:00,18:00,04h 00m,INR 389,29 Seats available,3.2
2,Khammam to Hyderabad,TSRTC - 8698,RAJDHANI (A.C. Semi Sleeper),14:05,19:30,05h 25m,INR 389,29 Seats available,3.4
3,Khammam to Hyderabad,TSRTC - 64863,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:10,18:30,04h 20m,INR 320,13 Seats available,3.8
4,Khammam to Hyderabad,TSRTC - 8665,LAHARI A/C SLEEPER CUM SEATER,15:00,20:00,05h 00m,INR 389,32 Seats available,4.0
5,Khammam to Hyderabad,TSRTC - 8969,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,19:30,04h 15m,INR 320,31 Seats available,3.8
6,Khammam to Hyderabad,TSRTC - 1319,Lahari A/C sleeper,17:10,20:45,03h 35m,INR 389,22 Seats available,3.6
7,Khammam to Hyderabad,TSRTC - 8613,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,21:30,04h 10m,INR 320,31 Seats available,4.1
8,Khammam to Hyderabad,TSRTC - 8675,RAJDHANI (A.C. Semi Sleeper),17:40,21:40,04h 00m,INR 389,31 Seats available,4.1
9,Khammam to Hyderabad,TSRTC - 64089,RAJDHANI (A.C. Semi Sleeper),18:00,22:00,04h 00m,INR 389,35 Seats available,3.5
10,Khammam to Hyderabad,TSRTC - 1952,Lahari A/C sleeper,18:10,21:45,03h 35m,INR 389,38 Seats available,3.2
11,Khammam to Hyderabad,TSRTC - 4172,RAJADHANI AC (CONVERTED METRO LUXURY),18:30,22:30,04h 00m,INR 389,35 Seats available,4.1
12,Khammam to Hyderabad,TSRTC - 64022,RAJDHANI (A.C. Semi Sleeper),19:00,23:00,04h 00m,INR 389,35 Seats available,2.9
13,Khammam to Hyderabad,TSRTC - 8677,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,23:40,04h 10m,INR 320,31 Seats available,4.4
14,Khammam to Hyderabad,TSRTC - 8625,RAJDHANI (A.C. Semi Sleeper),21:00,01:00,04h 00m,INR 389,35 Seats available,3.5
15,Khammam to Hyderabad,TSRTC - 8619,RAJDHANI (A.C. Semi Sleeper),22:00,02:00,04h 00m,INR 389,33 Seats available,3.9
16,Khammam to Hyderabad,TSRTC - 64593,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:25,03h 55m,INR 320,28 Seats available,4.7
17,Khammam to Hyderabad,TSRTC - 8827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:55,03:20,04h 25m,INR 320,29 Seats available,4.8
18,Khammam to Hyderabad,TSRTC - 4166,RAJADHANI AC (CONVERTED METRO LUXURY),23:00,03:00,04h 00m,INR 389,34 Seats available,4.6
19,Khammam to Hyderabad,TSRTC - 8644,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,03:20,04h 10m,INR 320,29 Seats available,3.9
20,Khammam to Hyderabad,TSRTC - 8992,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:25,03:20,03h 55m,INR 320,15 Seats available,4.7
21,Khammam to Hyderabad,TSRTC - 64008,RAJDHANI (A.C. Semi Sleeper),23:35,03:35,04h 00m,INR 389,34 Seats available,4.4
22,Khammam to Hyderabad,TSRTC - 8805,RAJDHANI (A.C. Semi Sleeper),23:45,03:30,03h 45m,INR 389,27 Seats available,3.5
23,Khammam to Hyderabad,TSRTC - 1323,Lahari A/C sleeper,23:55,03:30,03h 35m,INR 389,29 Seats available,3.6
24,Khammam to Hyderabad,TSRTC - 7646,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,04:30,04h 35m,INR 320,25 Seats available,3.8
25,Khammam to Hyderabad,TSRTC - 8600,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,05:20,05h 25m,INR 320,19 Seats available,4.6
26,Khammam to Hyderabad,APSRTC - 3796,Super Luxury (Non AC Seater 2+2 Push Back),22:45,03:10,04h 25m,INR 344,30 Seats available,3.7
27,Khammam to Hyderabad,APSRTC - 3790,Super Luxury (Non AC Seater 2+2 Push Back),23:15,03:25,04h 10m,INR 344,14 Seats available,2.0
28,Khammam to Hyderabad,APSRTC - 35042,Super Luxury (Non AC Seater 2+2 Push Back),23:25,03:31,04h 06m,INR 344,21 Seats available,4.2
29,Khammam to Hyderabad,APSRTC - 3804,Super Luxury (Non AC Seater 2+2 Push Back),23:45,03:55,04h 10m,INR 344,31 Seats available,3.7
30,Khammam to Hyderabad,APSRTC - 3811,Super Luxury (Non AC Seater 2+2 Push Back),23:59,04:00,04h 01m,INR 344,20 Seats available,4.3
31,Khammam to Hyderabad,Sri KVR Travels,A/C Sleeper (2+1),23:20,05:00,05h 40m,INR 550,26 Seats available,3.8
32,Khammam to Hyderabad,BSR Tours And Travels,NON A/C Seater (2+2),23:40,06:00,06h 20m,INR 400,32 Seats available,4.7
33,Khammam to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:40,05:00,05h 20m,INR 400,16 Seats available,4.6
34,Khammam to Hyderabad,Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 400,14 Seats available,3.8
35,Khammam to Hyderabad,RRR Travels,A/C Seater / Sleeper (2+1),23:50,05:30,05h 40m,INR 600,29 Seats available,4.2
36,Khammam to Hyderabad,Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),23:55,05:25,05h 30m,INR 350,19 Seats available,3.5
37,Khammam to Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 470,16 Seats available,3.9
38,Khammam to Hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 500,19 Seats available,3.6
39,Khammam to Hyderabad,Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),23:59,06:10,06h 11m,INR 500,19 Seats available,3.7
40,Khammam to Hyderabad,SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),23:59,05:30,05h 31m,INR 560,22 Seats available,5.0
41,Khammam to Hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,INR 610,22 Seats available,4.6
42,Khammam to Hyderabad,SAIRAJ TRAVELS,NON A/C Seater (2+2),23:59,05:30,05h 31m,INR 450,26 Seats available,3.5
43,Khammam to Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 430,7 Seats available,3.9
44,Khammam to Hyderabad,Vasireddy Travels,A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,INR 500,28 Seats available,3.9
45,Khammam to Hyderabad,Bharathi Tours & Travels,A/C Sleeper (2+1),23:59,05:00,05h 01m,INR 700,27 Seats available,3.6
46,Khammam to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),00:30,05:00,04h 30m,INR 500,29 Seats available,3.7
47,Khammam to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:30,05:30,05h 00m,INR 490,26 Seats available,3.8
48,Khammam to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),00:40,05:00,04h 20m,INR 800,25 Seats available,3.0
49,Khammam to Hyderabad,SRI SAI BALAJI TOURS AND TRAVELS,A/C Sleeper (2+1),01:30,05:00,03h 30m,INR 799,27 Seats available,3.8
50,Khammam to Hyderabad,Mozo travels,A/C Seater / Sleeper (2+1),01:30,06:00,04h 30m,INR 599,12 Seats available,4.0
51,Khammam to Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),17:30,21:50,04h 20m,INR 600,12 Seats available,2.6
52,Khammam to Hyderabad,Morning Star Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),18:00,21:45,03h 45m,INR 790,21 Seats available,1.8
53,Khammam to Hyderabad,Sri KVR Travels,A/C Seater / Sleeper (2+1),23:20,05:00,05h 40m,INR 410,17 Seats available,2.8
54,Khammam to Hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),23:59,06:00,06h 01m,INR 800,17 Seats available,2.7
55,Khammam to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),00:45,04:55,04h 10m,INR 750,21 Seats available,1.8
56,Khammam to Hyderabad,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),18:30,22:00,03h 30m,INR 1399,11 Seats available,3.6
57,Khammam to Hyderabad,SAIRAJ TRAVELS,NON A/C Seater (2+2),23:59,05:30,05h 31m,1036,40 Seats available,4.2
58,Khammam to Hyderabad,Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),23:59,05:00,05h 01m,INR 3000,41 Seats available,3.9
59,Khammam to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),01:30,05:00,03h 30m,INR 890,25 Seats available,1.8
60,Hyderabad to Vijayawada,APSRTC - 3356,NIGHT RIDER (SEATER CUM SLEEPER),15:45,22:45,07h 00m,INR 639,33 Seats available,3.6
61,Hyderabad to Vijayawada,APSRTC - 3546,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:15,22:30,06h 15m,INR 670,45 Seats available,3.8
62,Hyderabad to Vijayawada,APSRTC - 3500,Super Luxury (Non AC Seater 2+2 Push Back),16:20,00:45,08h 25m,INR 469,26 Seats available,2.8
63,Hyderabad to Vijayawada,APSRTC - 3376,Super Luxury (Non AC Seater 2+2 Push Back),16:45,23:15,06h 30m,INR 436,27 Seats available,3.2
64,Hyderabad to Vijayawada,APSRTC - 3358,Super Luxury (Non AC Seater 2+2 Push Back),17:20,01:10,07h 50m,INR 469,29 Seats available,3.8
65,Hyderabad to Vijayawada,APSRTC - 3366,Super Luxury (Non AC Seater 2+2 Push Back),17:55,01:45,07h 50m,INR 469,32 Seats available,3.0
66,Hyderabad to Vijayawada,APSRTC - 3360,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:25,01:30,07h 05m,INR 720,40 Seats available,3.8
67,Hyderabad to Vijayawada,APSRTC - 2575,NIGHT RIDER (SEATER CUM SLEEPER),18:55,01:15,06h 20m,INR 639,30 Seats available,3.4
68,Hyderabad to Vijayawada,APSRTC - 4916,Super Luxury (Non AC Seater 2+2 Push Back),19:25,02:15,06h 50m,INR 469,20 Seats available,4.4
69,Hyderabad to Vijayawada,APSRTC - 2563,INDRA(A.C. Seater),19:30,01:25,05h 55m,INR 528,30 Seats available,4.5
70,Hyderabad to Vijayawada,APSRTC - 2680,VENNELA (A.C. SLEEPER),19:45,02:00,06h 15m,INR 839,15 Seats available,4.6
71,Hyderabad to Vijayawada,APSRTC - 2798,INDRA(A.C. Seater),19:55,02:30,06h 35m,INR 567,25 Seats available,4.3
72,Hyderabad to Vijayawada,APSRTC - 2688,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:45,06h 45m,INR 436,20 Seats available,3.4
73,Hyderabad to Vijayawada,APSRTC - 3622,Super Luxury (Non AC Seater 2+2 Push Back),20:00,03:35,07h 35m,INR 469,19 Seats available,4.4
74,Hyderabad to Vijayawada,APSRTC - 2549,NIGHT RIDER (SEATER CUM SLEEPER),20:15,02:15,06h 00m,INR 595,29 Seats available,3.2
75,Hyderabad to Vijayawada,APSRTC - 4894,Super Luxury (Non AC Seater 2+2 Push Back),20:25,03:00,06h 35m,INR 469,20 Seats available,3.8
76,Hyderabad to Vijayawada,APSRTC - 24262,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:00,05h 30m,INR 469,9 Seats available,3.8
77,Hyderabad to Vijayawada,APSRTC - 4974,Super Luxury (Non AC Seater 2+2 Push Back),20:35,03:45,07h 10m,INR 469,28 Seats available,4.6
78,Hyderabad to Vijayawada,APSRTC - 4898,Super Luxury (Non AC Seater 2+2 Push Back),20:35,03:00,06h 25m,INR 469,26 Seats available,3.8
79,Hyderabad to Vijayawada,APSRTC - 4880,Super Luxury (Non AC Seater 2+2 Push Back),20:40,03:15,06h 35m,INR 469,19 Seats available,3.8
80,Hyderabad to Vijayawada,APSRTC - 2678,NIGHT RIDER (SEATER CUM SLEEPER),20:40,03:00,06h 20m,INR 639,27 Seats available,4.7
81,Hyderabad to Vijayawada,APSRTC - 2786,Super Luxury (Non AC Seater 2+2 Push Back),20:40,03:45,07h 05m,INR 469,27 Seats available,3.8
82,Hyderabad to Vijayawada,APSRTC - 3697,STAR LINER(NON-AC SLEEPER 2+1),20:45,03:45,07h 00m,INR 565,15 Seats available,3.7
83,Hyderabad to Vijayawada,APSRTC - 4936,Super Luxury (Non AC Seater 2+2 Push Back),20:55,04:00,07h 05m,INR 469,21 Seats available,4.2
84,Hyderabad to Vijayawada,APSRTC - 3977,Super Luxury (Non AC Seater 2+2 Push Back),21:00,04:15,07h 15m,INR 469,16 Seats available,4.1
85,Hyderabad to Vijayawada,APSRTC - 3544,Super Luxury (Non AC Seater 2+2 Push Back),21:00,03:40,06h 40m,INR 436,20 Seats available,4.1
86,Hyderabad to Vijayawada,APSRTC - 4351,STAR LINER(NON-AC SLEEPER 2+1),21:00,04:00,07h 00m,INR 565,22 Seats available,4.1
87,Hyderabad to Vijayawada,APSRTC - 37801,INDRA(A.C. Seater),21:00,03:45,06h 45m,INR 567,28 Seats available,2.5
88,Hyderabad to Vijayawada,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:05,04:00,06h 55m,INR 720,39 Seats available,4.2
89,Hyderabad to Vijayawada,APSRTC - 4896,Super Luxury (Non AC Seater 2+2 Push Back),21:05,03:30,06h 25m,INR 469,24 Seats available,2.2
90,Hyderabad to Vijayawada,APSRTC - 3969,INDRA(A.C. Seater),21:05,03:15,06h 10m,INR 567,25 Seats available,2.5
91,Hyderabad to Vijayawada,APSRTC - 4888,INDRA(A.C. Seater),21:15,03:50,06h 35m,INR 567,32 Seats available,4.2
92,Hyderabad to Vijayawada,APSRTC - 4900,Super Luxury (Non AC Seater 2+2 Push Back),21:15,04:40,07h 25m,INR 469,32 Seats available,3.5
93,Hyderabad to Vijayawada,APSRTC - 3612,Super Luxury (Non AC Seater 2+2 Push Back),21:20,04:55,07h 35m,INR 436,15 Seats available,4.1
94,Hyderabad to Vijayawada,APSRTC - 95703,Super Luxury (Non AC Seater 2+2 Push Back),21:25,03:30,06h 05m,INR 452,16 Seats available,3.3
95,Hyderabad to Vijayawada,APSRTC - 3911,INDRA(A.C. Seater),21:30,03:45,06h 15m,INR 567,36 Seats available,4.0
96,Hyderabad to Vijayawada,APSRTC - 4795,INDRA(A.C. Seater),21:30,04:00,06h 30m,INR 581,21 Seats available,2.7
97,Hyderabad to Vijayawada,APSRTC - 4043,Super Luxury (Non AC Seater 2+2 Push Back),21:30,04:25,06h 55m,INR 444,16 Seats available,3.8
98,Hyderabad to Vijayawada,APSRTC - 4353,Super Luxury (Non AC Seater 2+2 Push Back),21:35,04:15,06h 40m,INR 469,28 Seats available,3.8
99,Hyderabad to Vijayawada,APSRTC - 3883,Super Luxury (Non AC Seater 2+2 Push Back),21:35,04:05,06h 30m,INR 469,31 Seats available,3.3
100,Hyderabad to Vijayawada,APSRTC - 4823,Super Luxury (Non AC Seater 2+2 Push Back),21:35,03:45,06h 10m,INR 469,23 Seats available,3.8
101,Hyderabad to Vijayawada,APSRTC - 35064,Super Luxury (Non AC Seater 2+2 Push Back),21:38,04:05,06h 27m,INR 469,30 Seats available,3.8
102,Hyderabad to Vijayawada,APSRTC - 4920,INDRA(A.C. Seater),21:40,04:00,06h 20m,INR 567,30 Seats available,2.8
103,Hyderabad to Vijayawada,APSRTC - 9652,Super Luxury (Non AC Seater 2+2 Push Back),21:45,04:55,07h 10m,INR 436,31 Seats available,4.1
104,Hyderabad to Vijayawada,APSRTC - 4815,Super Luxury (Non AC Seater 2+2 Push Back),21:45,04:15,06h 30m,INR 436,15 Seats available,4.6
105,Hyderabad to Vijayawada,APSRTC - 2676,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:45,04:00,06h 15m,INR 720,28 Seats available,4.1
106,Hyderabad to Vijayawada,APSRTC - 9655,Super Luxury (Non AC Seater 2+2 Push Back),21:55,05:05,07h 10m,INR 469,32 Seats available,4.5
107,Hyderabad to Vijayawada,APSRTC - 35136,INDRA(A.C. Seater),21:58,04:00,06h 02m,INR 528,29 Seats available,3.4
108,Hyderabad to Vijayawada,APSRTC - 3618,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:30,07h 30m,INR 469,31 Seats available,4.2
109,Hyderabad to Vijayawada,APSRTC - 3917,Super Luxury (Non AC Seater 2+2 Push Back),22:00,04:45,06h 45m,INR 469,21 Seats available,4.3
110,Hyderabad to Vijayawada,APSRTC - 3971,Super Luxury (Non AC Seater 2+2 Push Back),22:00,05:30,07h 30m,INR 436,18 Seats available,3.4
111,Hyderabad to Vijayawada,APSRTC - 4789,STAR LINER(NON-AC SLEEPER 2+1),22:05,04:30,06h 25m,INR 565,19 Seats available,3.8
112,Hyderabad to Vijayawada,APSRTC - 4355,Super Luxury (Non AC Seater 2+2 Push Back),22:10,05:15,07h 05m,INR 469,15 Seats available,4.3
113,Hyderabad to Vijayawada,APSRTC - 3691,INDRA(A.C. Seater),22:10,04:30,06h 20m,INR 567,20 Seats available,3.8
114,Hyderabad to Vijayawada,APSRTC - 4340,INDRA(A.C. Seater),22:10,05:00,06h 50m,INR 567,20 Seats available,3.0
115,Hyderabad to Vijayawada,APSRTC - 47891,STAR LINER(NON-AC SLEEPER 2+1),22:10,04:30,06h 20m,INR 607,27 Seats available,3.8
116,Hyderabad to Vijayawada,APSRTC - 35106,VENNELA (A.C. SLEEPER),22:10,04:00,05h 50m,INR 781,3 Seats available,4.1
117,Hyderabad to Vijayawada,APSRTC - 4821,Super Luxury (Non AC Seater 2+2 Push Back),22:10,04:30,06h 20m,INR 517,23 Seats available,4.3
118,Hyderabad to Vijayawada,APSRTC - 4049,Super Luxury (Non AC Seater 2+2 Push Back),22:15,05:40,07h 25m,INR 436,25 Seats available,4.2
119,Hyderabad to Vijayawada,APSRTC - 49332,VENNELA (A.C. SLEEPER),22:20,04:30,06h 10m,INR 839,9 Seats available,3.8
120,Hyderabad to Vijayawada,APSRTC - 3944,Super Luxury (Non AC Seater 2+2 Push Back),22:20,04:45,06h 25m,INR 469,27 Seats available,3.6
121,Hyderabad to Vijayawada,APSRTC - 3693,NIGHT RIDER (SEATER CUM SLEEPER),22:25,05:00,06h 35m,INR 639,27 Seats available,3.8
122,Hyderabad to Vijayawada,APSRTC - 3582,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:25,04:30,06h 05m,INR 670,32 Seats available,4.1
123,Hyderabad to Vijayawada,APSRTC - 3909,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:40,07h 10m,INR 469,30 Seats available,3.0
124,Hyderabad to Vijayawada,APSRTC - 3824,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:10,06h 40m,INR 436,30 Seats available,3.7
125,Hyderabad to Vijayawada,APSRTC - 9365,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:00,06h 30m,INR 469,25 Seats available,3.6
126,Hyderabad to Vijayawada,APSRTC - 1445,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:35,07h 05m,INR 436,27 Seats available,4.3
127,Hyderabad to Vijayawada,APSRTC - 3695,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:20,06h 50m,INR 469,23 Seats available,3.9
128,Hyderabad to Vijayawada,APSRTC - 3560,INDRA(A.C. Seater),22:30,03:45,05h 15m,INR 567,23 Seats available,4.2
129,Hyderabad to Vijayawada,APSRTC - 4791,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:40,05:00,06h 20m,INR 720,30 Seats available,4.3
130,Hyderabad to Vijayawada,APSRTC - 35120,INDRA(A.C. Seater),22:45,04:45,06h 00m,INR 581,30 Seats available,3.5
131,Hyderabad to Vijayawada,APSRTC - 3952,Super Luxury (Non AC Seater 2+2 Push Back),22:45,05:15,06h 30m,INR 436,25 Seats available,3.5
132,Hyderabad to Vijayawada,APSRTC - 3557,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:45,04:35,05h 50m,INR 670,42 Seats available,3.1
133,Hyderabad to Vijayawada,APSRTC - 3542,Super Luxury (Non AC Seater 2+2 Push Back),22:50,05:55,07h 05m,INR 469,24 Seats available,3.8
134,Hyderabad to Vijayawada,APSRTC - 3962,INDRA(A.C. Seater),22:55,04:45,05h 50m,INR 567,29 Seats available,3.6
135,Hyderabad to Vijayawada,APSRTC - 23703,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:00,05h 00m,INR 436,28 Seats available,3.8
136,Hyderabad to Vijayawada,APSRTC - 4371,INDRA(A.C. Seater),23:00,05:15,06h 15m,INR 567,30 Seats available,3.8
137,Hyderabad to Vijayawada,APSRTC - 3508,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05:20,06h 20m,INR 436,27 Seats available,3.8
138,Hyderabad to Vijayawada,APSRTC - 9935,STAR LINER(NON-AC SLEEPER 2+1),23:10,05:35,06h 25m,INR 607,25 Seats available,3.8
139,Hyderabad to Vijayawada,APSRTC - 3516,Super Luxury (Non AC Seater 2+2 Push Back),23:10,06:10,07h 00m,INR 469,32 Seats available,2.3
140,Hyderabad to Vijayawada,APSRTC - 3887,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:10,04:26,05h 16m,INR 720,40 Seats available,4.0
141,Hyderabad to Vijayawada,APSRTC - 3826,Super Luxury (Non AC Seater 2+2 Push Back),23:10,05:40,06h 30m,INR 436,27 Seats available,3.8
142,Hyderabad to Vijayawada,APSRTC - 3568,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:15,04:35,05h 20m,INR 720,44 Seats available,3.5
143,Hyderabad to Vijayawada,APSRTC - 3279,VENNELA (A.C. SLEEPER),23:25,05:00,05h 35m,INR 839,12 Seats available,3.9
144,Hyderabad to Vijayawada,APSRTC - 3514,Super Luxury (Non AC Seater 2+2 Push Back),23:30,06:25,06h 55m,INR 469,29 Seats available,3.4
145,Hyderabad to Vijayawada,APSRTC - 4037,Super Luxury (Non AC Seater 2+2 Push Back),23:35,06:13,06h 38m,INR 436,31 Seats available,3.7
146,Hyderabad to Vijayawada,APSRTC - 3658,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,05:05,05h 20m,INR 670,42 Seats available,3.8
147,Hyderabad to Vijayawada,APSRTC - 35270,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:55,05:05,05h 10m,INR 670,44 Seats available,4.4
148,Hyderabad to Vijayawada,TSRTC - 7741,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:05,21:10,07h 05m,INR 396,29 Seats available,3.2
149,Hyderabad to Vijayawada,TSRTC - 42262,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:10,20:50,06h 40m,INR 396,31 Seats available,1.9
150,Hyderabad to Vijayawada,TSRTC - 30810,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),14:45,20:50,06h 05m,INR 480,31 Seats available,3.1
151,Hyderabad to Vijayawada,TSRTC - 7761,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:50,22:10,07h 20m,INR 396,33 Seats available,4.2
152,Hyderabad to Vijayawada,TSRTC - 42462,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:05,21:50,06h 45m,INR 396,26 Seats available,2.5
153,Hyderabad to Vijayawada,TSRTC - 1343,RAJADHANI AC (CONVERTED METRO LUXURY),15:45,21:50,06h 05m,INR 480,35 Seats available,2.4
154,Hyderabad to Vijayawada,TSRTC - 2042,LAHARI A/C SLEEPER CUM SEATER,15:50,22:10,06h 20m,INR 483,35 Seats available,2.9
155,Hyderabad to Vijayawada,TSRTC - 42662,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:50,22:30,06h 40m,INR 396,29 Seats available,3.3
156,Hyderabad to Vijayawada,TSRTC - 1589,RAJDHANI (A.C. Semi Sleeper),16:40,22:50,06h 10m,INR 480,34 Seats available,2.1
157,Hyderabad to Vijayawada,TSRTC - 8002,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,01:00,08h 15m,INR 440,31 Seats available,3.2
158,Hyderabad to Vijayawada,TSRTC - 42862,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:50,23:30,06h 40m,INR 396,31 Seats available,2.7
159,Hyderabad to Vijayawada,TSRTC - 43062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,00:10,06h 40m,INR 396,29 Seats available,3.2
160,Hyderabad to Vijayawada,TSRTC - 41831,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:40,23:10,05h 30m,INR 396,31 Seats available,1.7
161,Hyderabad to Vijayawada,TSRTC - 9698,Lahari A/C sleeper,17:40,23:50,06h 10m,INR 657,29 Seats available,3.2
162,Hyderabad to Vijayawada,TSRTC - 43262,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:10,00:50,06h 40m,INR 396,28 Seats available,3.7
163,Hyderabad to Vijayawada,TSRTC - 1143,RAJADHANI AC (CONVERTED METRO LUXURY),18:25,00:30,06h 05m,INR 480,35 Seats available,1.9
164,Hyderabad to Vijayawada,TSRTC - 1417,RAJDHANI (A.C. Semi Sleeper),18:30,23:30,05h 00m,INR 480,35 Seats available,2.2
165,Hyderabad to Vijayawada,TSRTC - 17862,eGARUDA,18:40,00:50,06h 10m,INR 533,33 Seats available,2.9
166,Hyderabad to Vijayawada,TSRTC - 7620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,01:10,06h 20m,INR 396,31 Seats available,4.2
167,Hyderabad to Vijayawada,TSRTC - 9929,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:55,01:50,06h 55m,INR 396,16 Seats available,2.9
168,Hyderabad to Vijayawada,TSRTC - 1757,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,02:30,07h 20m,INR 440,4 Seats available,4.6
169,Hyderabad to Vijayawada,TSRTC - 40477,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,01:30,06h 15m,INR 396,30 Seats available,3.0
170,Hyderabad to Vijayawada,TSRTC - 9807,Lahari A/C sleeper,19:25,01:30,06h 05m,INR 657,19 Seats available,3.8
171,Hyderabad to Vijayawada,TSRTC - 6552,RAJDHANI (A.C. Semi Sleeper),19:45,01:50,06h 05m,INR 480,35 Seats available,2.7
172,Hyderabad to Vijayawada,TSRTC - 9919,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50,02:30,06h 40m,INR 400,21 Seats available,3.9
173,Hyderabad to Vijayawada,TSRTC - 7692,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:05,02:50,06h 45m,INR 396,33 Seats available,3.8
174,Hyderabad to Vijayawada,TSRTC - 18662,eGARUDA,20:10,02:30,06h 20m,INR 533,30 Seats available,3.6
175,Hyderabad to Vijayawada,TSRTC - 1548,RAJADHANI AC (CONVERTED METRO LUXURY),20:35,02:50,06h 15m,INR 480,35 Seats available,3.1
176,Hyderabad to Vijayawada,TSRTC - 42031,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,02:10,05h 30m,INR 396,27 Seats available,3.9
